ProductID,urlName,Description,url
67570001,"Chemmart Amoxycillin and Clavulanic Acid 875 mg/125 mg","Chemmart Amoxycillin and Clavulanic Acid 875 mg/125 mg Tablets",http://www.mydr.com.au/medicines/cmis/chemmart-amoxycillin-and-clavulanic-acid-875-mg-125-mg-tablets
67580001,"GenRx Amoxycillin and Clavulanic Acid 875 mg/125 mg","GenRx Amoxycillin and Clavulanic Acid 875 mg/125 mg Tablets",http://www.mydr.com.au/medicines/cmis/genrx-amoxycillin-and-clavulanic-acid-875-mg-125-mg-tablets
67610001,"Terry White Chemists Amoxycillin and Clavulanic Acid","Terry White Chemists Amoxycillin and Clavulanic Acid Tablets",http://www.mydr.com.au/medicines/cmis/terry-white-chemists-amoxycillin-and-clavulanic-acid-tablets
67660001,Levitra,"Levitra Tablets",http://www.mydr.com.au/medicines/cmis/levitra-tablets
67710001,Ferriprox,"Ferriprox Tablets",http://www.mydr.com.au/medicines/cmis/ferriprox-tablets
67710002,Ferriprox,"Ferriprox Oral solution",http://www.mydr.com.au/medicines/cmis/ferriprox-oral-solution
67720001,Ebixa,"Ebixa Tablets",http://www.mydr.com.au/medicines/cmis/ebixa-tablets
67730001,Cervidil,"Cervidil Pessary",http://www.mydr.com.au/medicines/cmis/cervidil-pessary
67740001,Iressa,"Iressa Tablets",http://www.mydr.com.au/medicines/cmis/iressa-tablets
67760001,Abilify,"Abilify Tablets",http://www.mydr.com.au/medicines/cmis/abilify-tablets
67780001,Nozoil,"Nozoil Nasal drops",http://www.mydr.com.au/medicines/cmis/nozoil-nasal-drops
67790001,"Estelle-35 ED","Estelle-35 ED Tablets",http://www.mydr.com.au/medicines/cmis/estelle-35-ed-tablets
67800001,"Risperdal Consta","Risperdal Consta Powder for injection",http://www.mydr.com.au/medicines/cmis/risperdal-consta-powder-for-injection
67810001,"Water for Injections BP","Water for Injections BP",http://www.mydr.com.au/medicines/cmis/water-for-injections-bp
67830001,"Minirin Tablets","Minirin Tablets",http://www.mydr.com.au/medicines/cmis/minirin-tablets
67840001,Lycinate,"Lycinate Tablets",http://www.mydr.com.au/medicines/cmis/lycinate-tablets
67850001,Nufloxib,"Nufloxib Tablets",http://www.mydr.com.au/medicines/cmis/nufloxib-tablets
67860001,Pamacid,"Pamacid Tablets",http://www.mydr.com.au/medicines/cmis/pamacid-tablets
67880001,Adefin,"Adefin 10 Tablets",http://www.mydr.com.au/medicines/cmis/adefin-10-tablets
67880002,Adefin,"Adefin 20 Tablets",http://www.mydr.com.au/medicines/cmis/adefin-20-tablets
67920001,"Zithromax IV","Zithromax IV Powder for infusion",http://www.mydr.com.au/medicines/cmis/zithromax-iv-powder-for-infusion
67950001,Azapin,"Azapin Tablets",http://www.mydr.com.au/medicines/cmis/azapin-tablets
67970001,"Chemmart Citalopram","Chemmart Citalopram Tablets",http://www.mydr.com.au/medicines/cmis/chemmart-citalopram-tablets
67990001,"Terry White Chemists Citalopram","Terry White Chemists Citalopram Tablets",http://www.mydr.com.au/medicines/cmis/terry-white-chemists-citalopram-tablets
68000001,"Prodeine Forte","Prodeine Forte Tablets",http://www.mydr.com.au/medicines/cmis/prodeine-forte-tablets
68010001,"Diltahexal CD","Diltahexal CD Extended release capsules",http://www.mydr.com.au/medicines/cmis/diltahexal-cd-extended-release-capsules
68020001,Ausfam,"Ausfam 20 Tablets",http://www.mydr.com.au/medicines/cmis/ausfam-20-tablets
68020002,Ausfam,"Ausfam 40 Tablets",http://www.mydr.com.au/medicines/cmis/ausfam-40-tablets
68030001,"Chemmart Famotidine","Chemmart Famotidine Tablets",http://www.mydr.com.au/medicines/cmis/chemmart-famotidine-tablets
68040001,Famohexal,"Famohexal Tablets",http://www.mydr.com.au/medicines/cmis/famohexal-tablets
68050001,"GenRx Famotidine","GenRx Famotidine Tablets",http://www.mydr.com.au/medicines/cmis/genrx-famotidine-tablets
68080001,"Terry White Chemists Famotidine","Terry White Chemists Famotidine Tablets",http://www.mydr.com.au/medicines/cmis/terry-white-chemists-famotidine-tablets
68100001,Edecrin,"Edecrin Tablets",http://www.mydr.com.au/medicines/cmis/edecrin-tablets
68130001,Xolair,"Xolair Powder for injection",http://www.mydr.com.au/medicines/cmis/xolair-powder-for-injection
68140001,"Pegasys RBV Combination Therapy","Pegasys RBV Combination Therapy",http://www.mydr.com.au/medicines/cmis/pegasys-rbv-combination-therapy
68150001,Pegasys,"Pegasys Solution for injection",http://www.mydr.com.au/medicines/cmis/pegasys-solution-for-injection
68160001,Ezetrol,"Ezetrol Tablets",http://www.mydr.com.au/medicines/cmis/ezetrol-tablets
68180001,"Atrovent Metered Aerosol (CFC-free)","Atrovent Metered Aerosol (CFC-free)",http://www.mydr.com.au/medicines/cmis/atrovent-metered-aerosol-cfc-free-
68200001,Elidel,"Elidel Cream",http://www.mydr.com.au/medicines/cmis/elidel-cream
68210001,"Flixonase Nasule Drops","Flixonase Nasule Drops",http://www.mydr.com.au/medicines/cmis/flixonase-nasule-drops
68270001,Actilyse,"Actilyse Powder for injection",http://www.mydr.com.au/medicines/cmis/actilyse-powder-for-injection
68420001,"Somatuline Autogel","Somatuline Autogel Solution for injection",http://www.mydr.com.au/medicines/cmis/somatuline-autogel-solution-for-injection
68450001,Lexapro,"Lexapro Tablets",http://www.mydr.com.au/medicines/cmis/lexapro-tablets
68450002,Lexapro,"Lexapro Oral solution",http://www.mydr.com.au/medicines/cmis/lexapro-oral-solution
68460001,"Terry White Chemists Diazepam","Terry White Chemists Diazepam Tablets",http://www.mydr.com.au/medicines/cmis/terry-white-chemists-diazepam-tablets
68470001,"Chemmart Diazepam","Chemmart Diazepam Tablets",http://www.mydr.com.au/medicines/cmis/chemmart-diazepam-tablets
68480001,"GenRx Diazepam","GenRx Diazepam Tablets",http://www.mydr.com.au/medicines/cmis/genrx-diazepam-tablets
68490001,"Concerta Extended-Release Tablets","Concerta Extended-Release Tablets",http://www.mydr.com.au/medicines/cmis/concerta-extended-release-tablets
68530001,Sevredol,"Sevredol Tablets",http://www.mydr.com.au/medicines/cmis/sevredol-tablets
68560001,Aclor,"Aclor Powder for oral suspension",http://www.mydr.com.au/medicines/cmis/aclor-powder-for-oral-suspension
68580001,Dolaforte,"Dolaforte Tablets",http://www.mydr.com.au/medicines/cmis/dolaforte-tablets
68610001,Dimirel,"Dimirel Tablets",http://www.mydr.com.au/medicines/cmis/dimirel-tablets
68680001,Metrol,"Metrol Tablets",http://www.mydr.com.au/medicines/cmis/metrol-tablets
68690001,"Zydol SR","Zydol SR Twice daily sustained release tablets",http://www.mydr.com.au/medicines/cmis/zydol-sr-twice-daily-sustained-release-tablets
68700001,Tricortone,"Tricortone Cream",http://www.mydr.com.au/medicines/cmis/tricortone-cream
68700002,Tricortone,"Tricortone Ointment",http://www.mydr.com.au/medicines/cmis/tricortone-ointment
68710001,Ovidrel,"Ovidrel Solution for injection",http://www.mydr.com.au/medicines/cmis/ovidrel-solution-for-injection
68730001,ProVen,"ProVen Tablets",http://www.mydr.com.au/medicines/cmis/proven-tablets
68770001,Ridworm,"Ridworm Tablets",http://www.mydr.com.au/medicines/cmis/ridworm-tablets
68810001,Integrilin,"Integrilin Solution for injection",http://www.mydr.com.au/medicines/cmis/integrilin-solution-for-injection
68820001,Thalomid,"Thalomid Capsules",http://www.mydr.com.au/medicines/cmis/thalomid-capsules
68840001,"Restore O.R.S","Restore O.R.S Sachet",http://www.mydr.com.au/medicines/cmis/restore-o-r-s-sachet
68920001,Forteo,"Forteo Solution for injection",http://www.mydr.com.au/medicines/cmis/forteo-solution-for-injection
68930001,Kytril,"Kytril Tablets",http://www.mydr.com.au/medicines/cmis/kytril-tablets
68930002,Kytril,"Kytril Solution for injection",http://www.mydr.com.au/medicines/cmis/kytril-solution-for-injection
69040001,"Aciclovir Sandoz IV Infusion","Aciclovir Sandoz IV Infusion",http://www.mydr.com.au/medicines/cmis/aciclovir-sandoz-iv-infusion
69060001,"Carbamazepine Sandoz","Carbamazepine Sandoz Tablets",http://www.mydr.com.au/medicines/cmis/carbamazepine-sandoz-tablets
69080001,"Cefazolin Sandoz","Cefazolin Sandoz Powder for injection",http://www.mydr.com.au/medicines/cmis/cefazolin-sandoz-powder-for-injection
69090001,"Cefotaxime Sandoz","Cefotaxime Sandoz Powder for injection",http://www.mydr.com.au/medicines/cmis/cefotaxime-sandoz-powder-for-injection
69100001,"Ceftriaxone Sandoz","Ceftriaxone Sandoz Powder for injection",http://www.mydr.com.au/medicines/cmis/ceftriaxone-sandoz-powder-for-injection
69110001,"Dobutamine Sandoz","Dobutamine Sandoz Concentrate for infusion",http://www.mydr.com.au/medicines/cmis/dobutamine-sandoz-concentrate-for-infusion
69120001,"Midazolam Sandoz","Midazolam Sandoz Solution for injection",http://www.mydr.com.au/medicines/cmis/midazolam-sandoz-solution-for-injection
69130001,"Propofol Sandoz","Propofol Sandoz Emulsion for injection",http://www.mydr.com.au/medicines/cmis/propofol-sandoz-emulsion-for-injection
69140001,Eligard,"Eligard 1 Month 7.5 mg Powder for injection",http://www.mydr.com.au/medicines/cmis/eligard-1-month-7-5-mg-powder-for-injection
69140002,Eligard,"Eligard 3 Month 22.5 mg Powder for injection",http://www.mydr.com.au/medicines/cmis/eligard-3-month-22-5-mg-powder-for-injection
69140003,Eligard,"Eligard 4 Month 30.0 mg Powder for injection",http://www.mydr.com.au/medicines/cmis/eligard-4-month-30-0-mg-powder-for-injection
69140004,Eligard,"Eligard 6 Month 45 mg Powder for injection",http://www.mydr.com.au/medicines/cmis/eligard-6-month-45-mg-powder-for-injection
69510001,"Gonal-f Pen","Gonal-f Pen Solution for injection",http://www.mydr.com.au/medicines/cmis/gonal-f-pen-solution-for-injection
69540001,Humira,"Humira Prefilled syringe",http://www.mydr.com.au/medicines/cmis/humira-prefilled-syringe
69540002,Humira,"Humira Prefilled pen",http://www.mydr.com.au/medicines/cmis/humira-prefilled-pen
69560001,Toprol-XL,"Toprol-XL Controlled release tablets",http://www.mydr.com.au/medicines/cmis/toprol-xl-controlled-release-tablets
69620001,Axit,"Axit Tablets",http://www.mydr.com.au/medicines/cmis/axit-tablets
69630001,"PEG-Intron Redipen Injector","PEG-Intron Redipen Injector Powder for injection",http://www.mydr.com.au/medicines/cmis/peg-intron-redipen-injector-powder-for-injection
69750001,Miochol-E,"Miochol-E Powder for intraocular injection",http://www.mydr.com.au/medicines/cmis/miochol-e-powder-for-intraocular-injection
69760001,"Maxamox Powder for Oral Suspension","Maxamox Powder for Oral Suspension",http://www.mydr.com.au/medicines/cmis/maxamox-powder-for-oral-suspension
69770001,"Clozole Vaginal Cream 20 mg/g","Clozole Vaginal Cream 20 mg/g",http://www.mydr.com.au/medicines/cmis/clozole-vaginal-cream-20-mg-g
69800001,"Acivir Cold Sore Cream","Acivir Cold Sore Cream",http://www.mydr.com.au/medicines/cmis/acivir-cold-sore-cream
69850001,"Rozex Cream","Rozex Cream",http://www.mydr.com.au/medicines/cmis/rozex-cream
69890001,Biliscopin,"Biliscopin Infusion",http://www.mydr.com.au/medicines/cmis/biliscopin-infusion
69900002,Gadovist,"Gadovist 1.0 Solution for injection",http://www.mydr.com.au/medicines/cmis/gadovist-1-0-solution-for-injection
69910001,Gastrografin,"Gastrografin Liquid",http://www.mydr.com.au/medicines/cmis/gastrografin-liquid
69940001,Magnevist,"Magnevist Solution for injection",http://www.mydr.com.au/medicines/cmis/magnevist-solution-for-injection
69960002,Ultravist,"Ultravist 240 Solution for injection",http://www.mydr.com.au/medicines/cmis/ultravist-240-solution-for-injection
69960003,Ultravist,"Ultravist 300 Solution for injection",http://www.mydr.com.au/medicines/cmis/ultravist-300-solution-for-injection
69960004,Ultravist,"Ultravist 370 Solution for injection",http://www.mydr.com.au/medicines/cmis/ultravist-370-solution-for-injection
69970001,Urografin,"Urografin Urografin 30%",http://www.mydr.com.au/medicines/cmis/urografin-urografin-30-
69970002,Urografin,"Urografin Urografin 76%",http://www.mydr.com.au/medicines/cmis/urografin-urografin-76-
70000001,Ventavis,"Ventavis Nebuliser solution",http://www.mydr.com.au/medicines/cmis/ventavis-nebuliser-solution
70020001,"Cosudex 150 mg","Cosudex 150 mg Tablets",http://www.mydr.com.au/medicines/cmis/cosudex-150-mg-tablets
70050001,"Nexium Hp7","Nexium Hp7 Combination pack",http://www.mydr.com.au/medicines/cmis/nexium-hp7-combination-pack
70150001,"Pegatron Combination Therapy (with PEG-Intron Redipen Injector)","Pegatron Combination Therapy (with PEG-Intron Redipen Injector)",http://www.mydr.com.au/medicines/cmis/pegatron-combination-therapy-with-peg-intron-redipen-injector-
70150002,"Pegatron Combination Therapy (with PEG-Intron Redipen Injector)","Pegatron Combination Therapy (with PEG-Intron Redipen Injector)",http://www.mydr.com.au/medicines/cmis/pegatron-combination-therapy-with-peg-intron-redipen-injector-
70160001,Lantus,"Lantus 3 mL Cartridge Solution for injection",http://www.mydr.com.au/medicines/cmis/lantus-3-ml-cartridge-solution-for-injection
70160002,Lantus,"Lantus 10 mL Vial Solution for injection",http://www.mydr.com.au/medicines/cmis/lantus-10-ml-vial-solution-for-injection
70160003,Lantus,"Lantus SoloStar Solution for injection",http://www.mydr.com.au/medicines/cmis/lantus-solostar-solution-for-injection
70170001,"Copaxone Prefilled Syringe","Copaxone Prefilled Syringe",http://www.mydr.com.au/medicines/cmis/copaxone-prefilled-syringe
70340001,Strattera,"Strattera Capsules",http://www.mydr.com.au/medicines/cmis/strattera-capsules
70410001,"Amoxycillin Sandoz Tablets","Amoxycillin Sandoz Tablets",http://www.mydr.com.au/medicines/cmis/amoxycillin-sandoz-tablets
70420001,"Douglas Cefaclor-CD","Douglas Cefaclor-CD Sustained release tablets",http://www.mydr.com.au/medicines/cmis/douglas-cefaclor-cd-sustained-release-tablets
70430001,Arabloc,"Arabloc Tablets",http://www.mydr.com.au/medicines/cmis/arabloc-tablets
70450001,"Stieprox Liquid","Stieprox Liquid",http://www.mydr.com.au/medicines/cmis/stieprox-liquid
70460001,Fexotabs,"Fexotabs Tablets",http://www.mydr.com.au/medicines/cmis/fexotabs-tablets
70470001,Anagraine,"Anagraine Tablets",http://www.mydr.com.au/medicines/cmis/anagraine-tablets
70480002,"B.I.P. Paste, B.I.P.P. Gauze","B.I.P. Paste (tube formula)",http://www.mydr.com.au/medicines/cmis/b-i-p-paste-tube-formula-
70480003,"B.I.P. Paste, B.I.P.P. Gauze","B.I.P.P. Gauze (impregnated ribbon gauze)",http://www.mydr.com.au/medicines/cmis/b-i-p-p-gauze-impregnated-ribbon-gauze-
70490001,"Chloral Hydrate Mixture 1 g/10 mL","Chloral Hydrate Mixture",http://www.mydr.com.au/medicines/cmis/chloral-hydrate-mixture
70500001,"Chlorpromazine Mixture, Chlorpromazine Mixture Forte","Chlorpromazine Mixture",http://www.mydr.com.au/medicines/cmis/chlorpromazine-mixture
70500002,"Chlorpromazine Mixture, Chlorpromazine Mixture Forte","Chlorpromazine Mixture Forte",http://www.mydr.com.au/medicines/cmis/chlorpromazine-mixture-forte
70510001,"Diazepam Elixir 10 mg/10 mL","Diazepam Elixir",http://www.mydr.com.au/medicines/cmis/diazepam-elixir
70520001,"Metronidazole Gel","Metronidazole Gel",http://www.mydr.com.au/medicines/cmis/metronidazole-gel
70530001,"Phenobarbitone Elixir 15 mg/5 mL","Phenobarbitone Elixir",http://www.mydr.com.au/medicines/cmis/phenobarbitone-elixir
70550001,"Sulphadiazine Tablets","Sulphadiazine Tablets",http://www.mydr.com.au/medicines/cmis/sulphadiazine-tablets
70570001,"ClinOleic 20%","ClinOleic Infusion",http://www.mydr.com.au/medicines/cmis/clinoleic-infusion
70630001,Emend,"Emend Capsules",http://www.mydr.com.au/medicines/cmis/emend-capsules
70650001,"Luveris 75 IU","Luveris Injection",http://www.mydr.com.au/medicines/cmis/luveris-injection
70720001,Predsone,"Predsone Tablets",http://www.mydr.com.au/medicines/cmis/predsone-tablets
70740003,"Mixtard Preparations","Mixtard 30/70 Penfill 3 mL Injection",http://www.mydr.com.au/medicines/cmis/mixtard-30-70-penfill-3-ml-injection
70740004,"Mixtard Preparations","Mixtard 30/70 InnoLet 3 mL Injection",http://www.mydr.com.au/medicines/cmis/mixtard-30-70-innolet-3-ml-injection
70740006,"Mixtard Preparations","Mixtard 50/50 Penfill 3 mL Injection",http://www.mydr.com.au/medicines/cmis/mixtard-50-50-penfill-3-ml-injection
70750001,Dukoral,"Dukoral Oral suspension",http://www.mydr.com.au/medicines/cmis/dukoral-oral-suspension
70770001,Pentasa,"Pentasa Suppositories",http://www.mydr.com.au/medicines/cmis/pentasa-suppositories
70770002,Pentasa,"Pentasa Enemas",http://www.mydr.com.au/medicines/cmis/pentasa-enemas
70820002,Lipidil,"Lipidil Tablets",http://www.mydr.com.au/medicines/cmis/lipidil-tablets
70840001,"Alprazolam Sandoz","Alprazolam Sandoz Tablets",http://www.mydr.com.au/medicines/cmis/alprazolam-sandoz-tablets
70850001,Rithmik,"Rithmik Tablets",http://www.mydr.com.au/medicines/cmis/rithmik-tablets
70860001,"BrinzoQuin Eye Drops 1.0%","BrinzoQuin Eye Drops 1.0%",http://www.mydr.com.au/medicines/cmis/brinzoquin-eye-drops-1-0-
70870001,"GenRx Calcitriol","GenRx Calcitriol Capsules",http://www.mydr.com.au/medicines/cmis/genrx-calcitriol-capsules
70880001,"Karlor CD","Karlor CD Sustained release tablets",http://www.mydr.com.au/medicines/cmis/karlor-cd-sustained-release-tablets
70890001,Ialex,"Ialex Capsules",http://www.mydr.com.au/medicines/cmis/ialex-capsules
70890002,Ialex,"Ialex Powder for oral suspension",http://www.mydr.com.au/medicines/cmis/ialex-powder-for-oral-suspension
70900001,Lengout,"Lengout Tablets",http://www.mydr.com.au/medicines/cmis/lengout-tablets
70910001,Frakas,"Frakas Tablets",http://www.mydr.com.au/medicines/cmis/frakas-tablets
70930001,Nupentin,"Nupentin Capsules",http://www.mydr.com.au/medicines/cmis/nupentin-capsules
70970001,Alimta,"Alimta Powder for infusion",http://www.mydr.com.au/medicines/cmis/alimta-powder-for-infusion
71010001,Litak,"Litak Solution for injection",http://www.mydr.com.au/medicines/cmis/litak-solution-for-injection
71020001,Remodulin,"Remodulin Solution for infusion",http://www.mydr.com.au/medicines/cmis/remodulin-solution-for-infusion
71030001,Replagal,"Replagal Concentrate for infusion",http://www.mydr.com.au/medicines/cmis/replagal-concentrate-for-infusion
71070001,"Nexium IV","Nexium IV Powder for injection",http://www.mydr.com.au/medicines/cmis/nexium-iv-powder-for-injection
71080001,Zaditen,"Zaditen Eye drops",http://www.mydr.com.au/medicines/cmis/zaditen-eye-drops
71100001,Telnase,"Telnase Nasal spray",http://www.mydr.com.au/medicines/cmis/telnase-nasal-spray
71150001,"Daivobet 50/500 Ointment","Daivobet Ointment",http://www.mydr.com.au/medicines/cmis/daivobet-ointment
71270001,"Triquilar ED","Triquilar ED Tablets",http://www.mydr.com.au/medicines/cmis/triquilar-ed-tablets
71280001,"Microgynon 30 ED","Microgynon 30 ED Tablets",http://www.mydr.com.au/medicines/cmis/microgynon-30-ed-tablets
71300001,Clarac,"Clarac Tablets",http://www.mydr.com.au/medicines/cmis/clarac-tablets
71310001,"Procur 100","Procur 100 Tablets",http://www.mydr.com.au/medicines/cmis/procur-100-tablets
71320001,Simvar,"Simvar Tablets",http://www.mydr.com.au/medicines/cmis/simvar-tablets
71330001,Estradot,"Estradot Transdermal patch",http://www.mydr.com.au/medicines/cmis/estradot-transdermal-patch
71340001,Nyogel,"Nyogel Eye gel",http://www.mydr.com.au/medicines/cmis/nyogel-eye-gel
71360001,Venofer,"Venofer Solution for infusion",http://www.mydr.com.au/medicines/cmis/venofer-solution-for-infusion
71440001,"Chemmart Gabapentin","Chemmart Gabapentin Capsules",http://www.mydr.com.au/medicines/cmis/chemmart-gabapentin-capsules
71450001,"Terry White Chemists Gabapentin","Terry White Chemists Gabapentin Capsules",http://www.mydr.com.au/medicines/cmis/terry-white-chemists-gabapentin-capsules
71460001,Xydep,"Xydep Tablets",http://www.mydr.com.au/medicines/cmis/xydep-tablets
71470001,Butamol,"Butamol Nebuliser solution",http://www.mydr.com.au/medicines/cmis/butamol-nebuliser-solution
71480001,Fermil,"Fermil Tablets",http://www.mydr.com.au/medicines/cmis/fermil-tablets
71490001,Movalis,"Movalis Tablets",http://www.mydr.com.au/medicines/cmis/movalis-tablets
71500001,Hepsera,"Hepsera Tablets",http://www.mydr.com.au/medicines/cmis/hepsera-tablets
71530001,Kineret,"Kineret Solution for injection",http://www.mydr.com.au/medicines/cmis/kineret-solution-for-injection
71550001,Fuzeon,"Fuzeon Powder for injection",http://www.mydr.com.au/medicines/cmis/fuzeon-powder-for-injection
71560001,Dapsone,"Dapsone Tablets",http://www.mydr.com.au/medicines/cmis/dapsone-tablets
71670001,"Salofalk Foam Enemas","Salofalk Foam Enemas",http://www.mydr.com.au/medicines/cmis/salofalk-foam-enemas
71710001,"Chemmart Clarithromycin","Chemmart Clarithromycin Tablets",http://www.mydr.com.au/medicines/cmis/chemmart-clarithromycin-tablets
71720001,"GenRx Clarithromycin","GenRx Clarithromycin Tablets",http://www.mydr.com.au/medicines/cmis/genrx-clarithromycin-tablets
71730001,"Terry White Chemists Clarithromycin","Terry White Chemists Clarithromycin Tablets",http://www.mydr.com.au/medicines/cmis/terry-white-chemists-clarithromycin-tablets
71740001,Kalixocin,"Kalixocin Tablets",http://www.mydr.com.au/medicines/cmis/kalixocin-tablets
71780001,"Chemmart Tramadol","Chemmart Tramadol Capsules",http://www.mydr.com.au/medicines/cmis/chemmart-tramadol-capsules
71790001,"GenRx Tramadol","GenRx Tramadol Capsules",http://www.mydr.com.au/medicines/cmis/genrx-tramadol-capsules
71800001,"Terry White Chemists Tramadol","Terry White Chemists Tramadol Capsules",http://www.mydr.com.au/medicines/cmis/terry-white-chemists-tramadol-capsules
71810001,"DBL Vinorelbine Injection Concentrate","DBL Vinorelbine Injection Concentrate",http://www.mydr.com.au/medicines/cmis/dbl-vinorelbine-injection-concentrate
71820001,"GenRx Cyproterone Acetate 100 mg","GenRx Cyproterone Acetate 100 mg Tablets",http://www.mydr.com.au/medicines/cmis/genrx-cyproterone-acetate-100-mg-tablets
71830001,Reyataz,"Reyataz Capsules",http://www.mydr.com.au/medicines/cmis/reyataz-capsules
71840001,Telzir,"Telzir Tablets",http://www.mydr.com.au/medicines/cmis/telzir-tablets
71840002,Telzir,"Telzir Oral suspension",http://www.mydr.com.au/medicines/cmis/telzir-oral-suspension
71850001,Meprazol,"Meprazol Tablets",http://www.mydr.com.au/medicines/cmis/meprazol-tablets
71900001,"Kabiven G19%","Kabiven G19% Emulsion for infusion",http://www.mydr.com.au/medicines/cmis/kabiven-g19-emulsion-for-infusion
71910001,"Kabiven G11%","Kabiven G11% Emulsion for infusion",http://www.mydr.com.au/medicines/cmis/kabiven-g11-emulsion-for-infusion
71920001,Stalevo,"Stalevo 50/12.5/200 mg Tablet",http://www.mydr.com.au/medicines/cmis/stalevo-50-12-5-200-mg-tablet
71920002,Stalevo,"Stalevo 100/25/200 mg Tablet",http://www.mydr.com.au/medicines/cmis/stalevo-100-25-200-mg-tablet
71920003,Stalevo,"Stalevo 150/37.5/200 mg Tablet",http://www.mydr.com.au/medicines/cmis/stalevo-150-37-5-200-mg-tablet
71920004,Stalevo,"Stalevo 200/50/200 mg Tablet",http://www.mydr.com.au/medicines/cmis/stalevo-200-50-200-mg-tablet
71920005,Stalevo,"Stalevo 75/18.75/200 mg Tablet",http://www.mydr.com.au/medicines/cmis/stalevo-75-18-75-200-mg-tablet
71920006,Stalevo,"Stalevo 125/31.25/200 mg Tablet",http://www.mydr.com.au/medicines/cmis/stalevo-125-31-25-200-mg-tablet
71930001,Bucanest,"Bucanest Injection",http://www.mydr.com.au/medicines/cmis/bucanest-injection
71940001,Deltazine,"Deltazine Injection",http://www.mydr.com.au/medicines/cmis/deltazine-injection
71950001,Septanest,"Septanest Injection",http://www.mydr.com.au/medicines/cmis/septanest-injection
71990001,Perfalgan,"Perfalgan Solution for infusion",http://www.mydr.com.au/medicines/cmis/perfalgan-solution-for-infusion
72000001,"Diflucan One","Diflucan One Capsules",http://www.mydr.com.au/medicines/cmis/diflucan-one-capsules
72020001,Glucovance,"Glucovance 500/2.5 Tablets",http://www.mydr.com.au/medicines/cmis/glucovance-500-2-5-tablets
72020002,Glucovance,"Glucovance 500/5 Tablets",http://www.mydr.com.au/medicines/cmis/glucovance-500-5-tablets
72020003,Glucovance,"Glucovance 250/1.25 Tablets",http://www.mydr.com.au/medicines/cmis/glucovance-250-1-25-tablets
72070001,Finacea,"Finacea Gel",http://www.mydr.com.au/medicines/cmis/finacea-gel
72080001,Scheriproct,"Scheriproct Suppositories",http://www.mydr.com.au/medicines/cmis/scheriproct-suppositories
72080002,Scheriproct,"Scheriproct Ointment",http://www.mydr.com.au/medicines/cmis/scheriproct-ointment
72090001,"Proctosedyl Suppositories","Proctosedyl Suppositories",http://www.mydr.com.au/medicines/cmis/proctosedyl-suppositories
72110001,Emtriva,"Emtriva Capsules",http://www.mydr.com.au/medicines/cmis/emtriva-capsules
72130001,Quadracel,"Quadracel Suspension for injection",http://www.mydr.com.au/medicines/cmis/quadracel-suspension-for-injection
72150001,Angiomax,"Angiomax Powder for injection",http://www.mydr.com.au/medicines/cmis/angiomax-powder-for-injection
72170001,"Panafen Plus","Panafen Plus Caplets",http://www.mydr.com.au/medicines/cmis/panafen-plus-caplets
72200001,"Metaraminol Sandoz","Metaraminol Sandoz Solution for injection",http://www.mydr.com.au/medicines/cmis/metaraminol-sandoz-solution-for-injection
72220001,"Fresofol 1% Injection","Fresofol 1% Injection",http://www.mydr.com.au/medicines/cmis/fresofol-1-injection
72230001,"Soluvit N","Soluvit N Powder for reconstitution",http://www.mydr.com.au/medicines/cmis/soluvit-n-powder-for-reconstitution
72240001,"Vitalipid N","Vitalipid N Adult Emulsion for infusion",http://www.mydr.com.au/medicines/cmis/vitalipid-n-adult-emulsion-for-infusion
72240002,"Vitalipid N","Vitalipid N Infant Emulsion  for infusion",http://www.mydr.com.au/medicines/cmis/vitalipid-n-infant-emulsion-for-infusion
72420001,"DBL Irinotecan Injection Concentrate","DBL Irinotecan Injection Concentrate",http://www.mydr.com.au/medicines/cmis/dbl-irinotecan-injection-concentrate
72480001,"Cyprohexal 50 mg","Cyprohexal 50 mg Tablets",http://www.mydr.com.au/medicines/cmis/cyprohexal-50-mg-tablets
72520001,Lactocur,"Lactocur Liquid",http://www.mydr.com.au/medicines/cmis/lactocur-liquid
72530001,Lamogine,"Lamogine Chewable tablets",http://www.mydr.com.au/medicines/cmis/lamogine-chewable-tablets
72560001,"Addos XR","Addos XR Controlled release tablets",http://www.mydr.com.au/medicines/cmis/addos-xr-controlled-release-tablets
72580001,Nizac,"Nizac Pulvules",http://www.mydr.com.au/medicines/cmis/nizac-pulvules
72590001,Zimstat,"Zimstat Tablets",http://www.mydr.com.au/medicines/cmis/zimstat-tablets
72640001,"Panadol Osteo","Panadol Osteo Modified release caplets",http://www.mydr.com.au/medicines/cmis/panadol-osteo-modified-release-caplets
72650001,Repreve,"Repreve Tablets",http://www.mydr.com.au/medicines/cmis/repreve-tablets
72680001,Xergic,"Xergic Tablets",http://www.mydr.com.au/medicines/cmis/xergic-tablets
72770001,Metvix,"Metvix Cream",http://www.mydr.com.au/medicines/cmis/metvix-cream
72790001,Detrusitol,"Detrusitol Tablets",http://www.mydr.com.au/medicines/cmis/detrusitol-tablets
72800001,"B-Dose 2 mL Injection","B-Dose 2 mL Injection",http://www.mydr.com.au/medicines/cmis/b-dose-2-ml-injection
72820001,"B-Dose Forte 2.5 mL Injection","B-Dose Forte 2.5 mL Injection",http://www.mydr.com.au/medicines/cmis/b-dose-forte-2-5-ml-injection
