id,title,format_type,medical_type,author_id,author,source_id,source,note,reviewed,status,licensable,page_image,section_url,url,word_count
3205,"Middle ear infection and grommets",illustrated_article,all_about_your_condition,2,myDr,,,"checked with HA Aug 05. 2015: Australian Hearing article re-written as myDr","2015-02-11 00:00:00",1,,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/middle-ear-infection-and-grommets,911
3198,"Polycystic ovary syndrome",standard_article,all_about_your_condition,2,myDr,,,,"2016-05-26 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/polycystic-ovary-syndrome,1772
3195,"Progression of Alzheimer's disease",standard_article,all_about_your_condition,24,"Alzheimers Australia NSW",,,"2013. Title change.","2012-03-01 00:00:00",1,2,,seniors-health,http://www.mydr.com.au/seniors-health/progression-of-alzheimers-disease,841
3193,"Polio: what you need to know",standard_article,all_about_your_condition,2,myDr,,,"Replaced original ParaQuad article with myDr","2011-01-12 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/polio-what-you-need-to-know,962
3192,"Postnatal depression: what is it?",standard_article,all_about_your_condition,39,"Post and Antenatal Depression Association (PANDA)",,,,"2013-04-01 00:00:00",1,2,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/postnatal-depression-what-is-it,2392
3191,"Postnatal depression: motherhood can make you sad",standard_article,all_about_your_condition,39,"Post and Antenatal Depression Association (PANDA)",,,"2013: Last review date from metadata modified date.","2013-04-19 00:00:00",1,2,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/postnatal-depression-motherhood-can-make-you-sad,671
3190,"Postnatal depression: strategies for feeling better",standard_article,treatments,39,"Post and Antenatal Depression Association (PANDA)",,,,"2013-04-01 00:00:00",1,2,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/postnatal-depression-strategies-for-feeling-better,493
3189,"Postnatal depression: caring for someone",standard_article,all_about_your_condition,39,"Post and Antenatal Depression Association (PANDA)",,,,"2013-06-01 00:00:00",1,2,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/postnatal-depression-caring-for-someone,2370
3182,"Continence in spina bifida: bladder and bowel",standard_article,all_about_your_condition,25,"SBH Queensland",,,,"2014-12-03 00:00:00",1,2,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/continence-in-spina-bifida-bladder-and-bowel,1950
3179,"Dementia and eating difficulties",standard_article,all_about_your_condition,24,"Alzheimers Australia NSW",,,,"2011-01-31 00:00:00",1,,,seniors-health,http://www.mydr.com.au/seniors-health/dementia-and-eating-difficulties,934
3178,"Animation: how your heart pumps",animation,anatomy,2,myDr,,,,"2010-03-17 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/animation-how-your-heart-pumps,383
3173,"Blood donations",standard_article,medical_tests,2,myDr,,,"Title change","2014-06-17 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/blood-donations,691
3168,"Osteoporosis treatment options",standard_article,treatments,2,myDr,,,"Previous reference: MIMS OTC, 2000","2010-03-03 00:00:00",1,1,,seniors-health,http://www.mydr.com.au/seniors-health/osteoporosis-treatment-options,1268
3167,"Osteoporosis risk factors",standard_article,all_about_your_condition,2,myDr,,,,"2013-07-29 00:00:00",1,1,,seniors-health,http://www.mydr.com.au/seniors-health/osteoporosis-risk-factors,808
3166,"Medicine labels glossary",fast_facts,treatments,2,myDr,,,,"2012-12-19 00:00:00",1,1,,medicines,http://www.mydr.com.au/medicines/medicine-labels-glossary,543
3165,"Meningitis: signs and symptoms ",standard_article,symptoms,2,myDr,,,,"2010-02-05 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/meningitis-signs-and-symptoms,200
3162,"Red eye",standard_article,symptoms,2,myDr,,,"2015: Rewritten myDr","2015-10-14 00:00:00",1,1,,eye-health,http://www.mydr.com.au/eye-health/red-eye,765
3161,"Compression stockings",standard_article,treatments,2,myDr,,,"2013: Title change","2013-08-11 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/compression-stockings,817
3160,"Insomnia treatments",standard_article,treatments,2,myDr,,,"Title changed (previously Sleeping difficulties: some treatment options)","2011-06-01 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/insomnia-treatments,335
3159,"Sleeping difficulties",standard_article,symptoms,2,myDr,,,,"2009-04-19 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/sleeping-difficulties,563
3158,"Sore throat treatments",standard_article,treatments,2,myDr,,,"Title changed. 2014: changed to myDr from MIMS OTC/Medimedia","2014-05-27 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/sore-throat-treatments,581
3157,"Sore throat",standard_article,symptoms,2,myDr,,,"2014: re-written and changed from MIMS OTC/MediMedia to myDr ","2014-04-08 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/sore-throat,490
3155,Worms,standard_article,all_about_your_condition,2,myDr,,,"MIMS OTC, 2000; rewritten by kk + ad in 2006","2009-11-23 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/worms,696
3154,"Weight loss medicines",standard_article,treatments,2,myDr,,,"Title change 2013 from Weight loss medications. Title change Feb 06 from Prescription medications for weight loss.","2013-07-10 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/weight-loss-medicines,583
3151,Toothache,standard_article,symptoms,2,myDr,,,,"2015-09-08 00:00:00",1,1,,pain,http://www.mydr.com.au/pain/toothache,592
3149,"Sunburn: prevention and treatment",standard_article,treatments,2,myDr,,,,"2009-03-11 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/sunburn-prevention-and-treatment,578
3148,"Smoking cessation products and services",standard_article,treatments,2,myDr,,,,"2012-12-20 00:00:00",1,1,,addictions,http://www.mydr.com.au/addictions/smoking-cessation-products-and-services,426
3147,"Smoking: why you should stop smoking",standard_article,all_about_your_condition,2,myDr,,,"Title change","2012-12-20 00:00:00",1,1,,addictions,http://www.mydr.com.au/addictions/smoking-why-you-should-stop-smoking,239
3146,"First aid for stroke",standard_article,treatments,2,myDr,,,,"2012-12-06 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/first-aid-for-stroke,922
3142,Cardiomyopathy,standard_article,all_about_your_condition,2,myDr,,,,"2015-08-19 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/cardiomyopathy,1356
3141,"Heart transplants",standard_article,treatments,2,myDr,,,,"2015-11-10 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/heart-transplants,816
3138,"Cholesterol lowering through lifestyle changes",standard_article,treatments,2,myDr,,,"Title change.","2015-06-29 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/cholesterol-lowering-through-lifestyle-changes,1499
3135,"Angina: treating symptoms and emergency treatment",standard_article,treatments,2,myDr,,,"Title change. 2015: Title change from 'Angina treatments'","2015-05-14 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/angina-treating-symptoms-and-emergency-treatment,1354
3129,"Cholesterol: what is your target?",standard_article,all_about_your_condition,2,myDr,,,,"2015-06-10 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/cholesterol-what-is-your-target,511
3128,"Cholesterol: treatments for high cholesterol",standard_article,treatments,2,myDr,,,"see 2880. Title change. Lipid lowering drugs Guide Chart. Current Therapeutics Feb 1998;  Australian Medicines Handbook;  MIMS;  Home Medical Guide: Coronary Heart Disease. P 81-84;  Abbreviated PI. Colestid Granules; ","2015-06-22 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/cholesterol-treatments-for-high-cholesterol,1693
3127,"Blood pressure: what is your target?",standard_article,all_about_your_condition,2,myDr,,,"MIMS OTC 2880. Title changed","2015-02-20 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/blood-pressure-what-is-your-target,674
3126,"Low blood pressure",standard_article,symptoms,2,myDr,,,"Title change. ","2016-05-25 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/low-blood-pressure,1573
3124,"Cholesterol and your arteries",illustrated_article,anatomy,2,myDr,,,,"2009-08-16 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/cholesterol-and-your-arteries,154
3119,"Memory changes",standard_article,all_about_your_condition,24,"Alzheimers Australia NSW",,,"Title changed to match AA title.","2011-01-31 00:00:00",1,0,,seniors-health,http://www.mydr.com.au/seniors-health/memory-changes,908
3116,"Dementia: problems with sleeping",standard_article,all_about_your_condition,24,"Alzheimers Australia NSW",,,,"2011-01-31 00:00:00",1,0,,seniors-health,http://www.mydr.com.au/seniors-health/dementia-problems-with-sleeping,999
3115,"Heart anatomy",illustrated_article,anatomy,2,myDr,,,"Title changed from ""Anatomy of the heart"" references: Anatomica. Understanding the Human Body. Coronary Heart Disease AMA guide. Merck Manual.","2015-08-05 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/heart-anatomy,719
3113,"Heart: how your heart pumps blood around your body",illustrated_article,anatomy,2,myDr,,,"Title changed from ""How blood is pumped around your body"" References: Anatomica; Understanding the human Body; Tudor & Tudor; Merck Manual.","2015-08-05 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/heart-how-your-heart-pumps-blood-around-your-body,714
3107,"Cholesterol overview",standard_article,all_about_your_condition,2,myDr,,,"Title change","2015-04-19 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/cholesterol-overview,1659
3106,"Congenital heart defects",standard_article,all_about_your_condition,2,myDr,,,"Orig ref: Australian Institute of Health and Welfare publication 'Congenital Malformations, Australia 1997' - Birth Defects Series No 4, 21 Jan 01","2009-04-10 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/congenital-heart-defects,1770
3104,Angina,standard_article,all_about_your_condition,2,myDr,,,"2015: Title change.  NZ everybody article updated as myDr. 2015: title change from 'Angina overview'","2015-05-14 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/angina,2531
3103,"Heart attack and cardiac arrest: emergency treatment",standard_article,all_about_your_condition,2,myDr,,,"2015: Changed to myDr from NZ Everybody","2015-05-13 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/heart-attack-and-cardiac-arrest-emergency-treatment,591
3102,"Heart disease: reduce the risk",standard_article,all_about_your_condition,2,myDr,,,"Title change. 2015: New Zealand Everybody article replaced with myDr article; changed from fast facts to standard article","2015-06-28 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/heart-disease-reduce-the-risk,1306
3101,"Heart failure overview",standard_article,all_about_your_condition,2,myDr,,,"Title change. 2015: Extensive changes made at update, Author changed from NZ Everybody to myDr","2015-03-06 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/heart-failure-overview,1838
3100,"Heart attack",standard_article,all_about_your_condition,2,myDr,,,"2015: Title change from Heart attack overview. New Zealand everybody article rewritten as myDr","2015-03-31 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/heart-attack,1132
3099,"High blood pressure overview",standard_article,all_about_your_condition,2,myDr,,,"ninemsn updated 03/11/04. Title change. 2015: changed to myDr from author: NZ Everybody","2015-02-20 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/high-blood-pressure-overview,1541
3098,"Coronary artery bypass surgery",standard_article,treatments,2,myDr,,,"2015: New Zealand Everybody article substatially changed - author changed to myDr","2015-11-10 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/coronary-artery-bypass-surgery,1554
3097,"Coronary angiography",standard_article,medical_tests,2,myDr,,,,"2016-07-13 00:00:00",1,1,,tests-investigations,http://www.mydr.com.au/tests-investigations/coronary-angiography,2372
3096,"Contraception: hormone implant",standard_article,treatments,2,myDr,,,,"2013-09-09 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/contraception-hormone-implant,608
3095,"Contraception: spermicides ",standard_article,treatments,2,myDr,,,,"2016-01-21 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/contraception-spermicides,631
3091,"Emergency contraception - morning-after pill",standard_article,treatments,2,myDr,,,,"2016-05-18 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/emergency-contraception-morning-after-pill,1602
3088,"Contraception: female surgical sterilisation",standard_article,treatments,2,myDr,,,"Title change 2013 from Contraception: female sterilisation","2013-09-11 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/contraception-female-surgical-sterilisation,496
3087,"Contraception: the combined pill",standard_article,treatments,2,myDr,,,,"2013-09-03 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/contraception-the-combined-pill,1307
3086,"Contraception: the mini (progestogen-only) pill ",standard_article,treatments,2,myDr,,,,"2013-08-28 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/contraception-the-mini-progestogen-only-pill,680
3084,"Contraception: intra-uterine device (IUD)",standard_article,treatments,2,myDr,,,"2016: brand names of copper IUDs removed - article scheduled for update","2013-09-03 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/contraception-intra-uterine-device-iud,800
3083,"Contraception: natural family planning ",standard_article,treatments,2,myDr,,,,"2013-08-11 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/contraception-natural-family-planning,1221
3074,"Contraception: female condom",standard_article,treatments,2,myDr,,,"2013: re-written as myDr","2013-08-09 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/contraception-female-condom,554
3072,"Contraception: male sterilisation (vasectomy)",illustrated_article,treatments,2,myDr,,,"2013: Title change. References: Family Planning Tasmania. Family Planning Qld. Anatomica. Merck Manual. Family Planning handout. ","2009-05-27 00:00:00",1,1,,mens-health,http://www.mydr.com.au/mens-health/contraception-male-sterilisation-vasectomy,471
3063,"Long QT syndrome ",standard_article,all_about_your_condition,2,myDr,,,"2015: SADS article re-written as myDr","2015-02-04 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/long-qt-syndrome,1132
3062,"Menstruation problems",standard_article,all_about_your_condition,2,myDr,,,"Title changed 21/3/11","2011-03-16 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/menstruation-problems,784
3061,"Urinary tract infection (UTI)",standard_article,all_about_your_condition,2,myDr,,,,"2016-05-11 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/urinary-tract-infection-uti,1447
3056,"Cold sore infections",standard_article,all_about_your_condition,2,myDr,,,,"2010-07-07 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/cold-sore-infections,518
3049,"Contact lens care",standard_article,all_about_your_condition,2,myDr,,,"2014: Changed source from Medimedia to mydr.","2014-02-24 00:00:00",1,1,,eye-health,http://www.mydr.com.au/eye-health/contact-lens-care,877
3048,"Cough: dry cough treatments",standard_article,treatments,2,myDr,,,"Title changed. 2014: changed to myDr from MIMS OTC/Havas MediMedia PLUS title change from 'Cough: treating dry cough'","2014-05-27 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/cough-dry-cough-treatments,582
3047,"Cough: dry cough",standard_article,symptoms,2,myDr,,,"Title changed; 2014: re-written and changed to mydr (from MIMS OTC/MediMedia)","2016-02-24 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/cough-dry-cough,826
3046,"Cough: productive or 'wet' cough treatments",standard_article,treatments,2,myDr,,,"Title changed. 2014: MIMS OTC/Havas MediMedia article re-written as myDr & title change","2014-05-13 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/cough-productive-or-wet-cough-treatments,768
3044,"Cough: productive or 'wet' cough",standard_article,symptoms,2,myDr,,,"Title changed. 2014: MIMS OTC article rewritten as myDr article","2014-05-13 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/cough-productive-or-wet-cough,466
3042,"Menopause: what you can expect",standard_article,all_about_your_condition,2,myDr,,,"Name change. HI informed. formerly What is menopause. Title changed again 2007","2009-08-16 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/menopause-what-you-can-expect,1848
3041,"Menstrual cycle: normal",illustrated_article,all_about_your_condition,2,myDr,,,"Title changed from ""The normal menstrual cycle""","2015-08-17 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/menstrual-cycle-normal,866
3038,"Uterine cancer: what happens after treatment?",standard_article,treatments,36,"Cancer Council Victoria ",,,"updated, CCV website 2011","2010-07-01 00:00:00",1,,,cancer-care,http://www.mydr.com.au/cancer-care/uterine-cancer-what-happens-after-treatment,1882
3036,"Uterine cancer: treatments",standard_article,treatments,36,"Cancer Council Victoria ",,,"updated, CCV website 2011","2010-07-01 00:00:00",1,,,cancer-care,http://www.mydr.com.au/cancer-care/uterine-cancer-treatments,2541
3035,"Uterine cancer: symptoms and diagnosis",standard_article,symptoms,36,"Cancer Council Victoria ",,,"updated, CCV website 2011","2010-07-01 00:00:00",1,,,tests-investigations,http://www.mydr.com.au/tests-investigations/uterine-cancer-symptoms-and-diagnosis,1203
3034,"Uterine cancer",standard_article,all_about_your_condition,36,"Cancer Council Victoria ",,,"updated, CCV website 2011","2010-07-01 00:00:00",1,,,cancer-care,http://www.mydr.com.au/cancer-care/uterine-cancer,497
3033,"Eye lubricants",standard_article,treatments,2,myDr,,,,"2015-10-14 00:00:00",1,1,,eye-health,http://www.mydr.com.au/eye-health/eye-lubricants,483
3032,"Dry eye",standard_article,symptoms,2,myDr,,,"2015: Rewritten myDr from MIMS OTC, 2000.","2015-10-14 00:00:00",1,1,,eye-health,http://www.mydr.com.au/eye-health/dry-eye,620
3030,"Dry skin treatments",standard_article,treatments,2,myDr,,,"Title change","2009-03-31 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/dry-skin-treatments,320
3029,"Ovarian cancer: your doctor checklist",standard_article,all_about_your_condition,36,"Cancer Council Victoria ",,,"updated, CCV website 2011","2010-07-01 00:00:00",1,,,womens-health,http://www.mydr.com.au/womens-health/ovarian-cancer-your-doctor-checklist,312
3028,"Dry skin",standard_article,symptoms,2,myDr,,,"MIMS OTC, 2000.","2009-05-20 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/dry-skin,305
3027,"Palliative care",standard_article,all_about_your_condition,36,"Cancer Council Victoria ",,,"2013 title change.","2010-02-28 00:00:00",1,2,,cancer-care,http://www.mydr.com.au/cancer-care/palliative-care,563
3026,"Hormone replacement therapy",standard_article,treatments,2,myDr,,,,"2012-09-19 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/hormone-replacement-therapy,2006
3025,"Ovarian cancer and sexuality",standard_article,all_about_your_condition,36,"Cancer Council Victoria ",,,"updated, CCV website 2011","2010-07-01 00:00:00",1,,,womens-health,http://www.mydr.com.au/womens-health/ovarian-cancer-and-sexuality,153
3024,"Ovarian cancer: what happens after treatment?",standard_article,treatments,36,"Cancer Council Victoria ",,,"updated, CCV website 2011","2010-07-01 00:00:00",1,,,womens-health,http://www.mydr.com.au/womens-health/ovarian-cancer-what-happens-after-treatment,2016
3023,"Ovarian cancer: choosing treatment",standard_article,treatments,36,"Cancer Council Victoria ",,,"updated, CCV website 2011","2010-07-01 00:00:00",1,,,womens-health,http://www.mydr.com.au/womens-health/ovarian-cancer-choosing-treatment,1085
3022,"Ovarian cancer: treatment options",standard_article,treatments,36,"Cancer Council Victoria ",,,"updated, CCV website Apr 2011","2010-07-01 00:00:00",1,,,womens-health,http://www.mydr.com.au/womens-health/ovarian-cancer-treatment-options,1582
3021,"Ovarian cancer: symptoms and diagnosis",standard_article,medical_tests,36,"Cancer Council Victoria ",,,"updated, CCV website 2011","2010-07-01 00:00:00",1,,,womens-health,http://www.mydr.com.au/womens-health/ovarian-cancer-symptoms-and-diagnosis,1336
3020,"Ovarian cancer",standard_article,all_about_your_condition,36,"Cancer Council Victoria ",,,"updated, CCV website 2011","2010-07-01 00:00:00",1,0,,womens-health,http://www.mydr.com.au/womens-health/ovarian-cancer,782
3019,"Rhesus factor and pregnancy",standard_article,all_about_your_condition,2,myDr,,,"SEE 531 MJ on same topic. Title change","2009-08-05 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/rhesus-factor-and-pregnancy,827
3018,Anaemia,standard_article,all_about_your_condition,2,myDr,,,,"2009-05-06 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/anaemia,1115
3017,"Blood typing",standard_article,anatomy,2,myDr,,,,"2009-09-16 00:00:00",1,1,,tests-investigations,http://www.mydr.com.au/tests-investigations/blood-typing,930
3016,"Blood and bleeding",standard_article,anatomy,2,myDr,,,,"2009-05-06 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/blood-and-bleeding,892
3015,"Cervical cancer treatment",standard_article,treatments,36,"Cancer Council Victoria ",,,"updated, CCV website 2011","2010-07-01 00:00:00",1,,,cancer-care,http://www.mydr.com.au/cancer-care/cervical-cancer-treatment,3030
3014,"Cervical cancer: symptoms and diagnosis",standard_article,medical_tests,36,"Cancer Council Victoria ",,,"updated, CCV website 2011","2010-07-01 00:00:00",1,,,tests-investigations,http://www.mydr.com.au/tests-investigations/cervical-cancer-symptoms-and-diagnosis,1917
3013,"Cervical cancer",standard_article,all_about_your_condition,36,"Cancer Council Victoria ",,,"updated, CCV website 2011","2010-07-01 00:00:00",1,,,cancer-care,http://www.mydr.com.au/cancer-care/cervical-cancer,1041
3012,"Blood transfusions",standard_article,medical_tests,2,myDr,,,,"2009-05-02 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/blood-transfusions,913
3011,"Full blood count (FBC)",standard_article,medical_tests,2,myDr,,,"Old refs: Manual of use and interpretation of pathology tests   RCPA. Merck Manual. Anatomica. Graylab on-line medical dictionary. Healthanswers.com. Yourhealth.com reference centre.","2009-08-30 00:00:00",1,1,,tests-investigations,http://www.mydr.com.au/tests-investigations/full-blood-count-fbc,1338
3010,"Diabetes: tablets for type 2 diabetes",standard_article,treatments,2,myDr,,,"Title change. Old references: Australian Medicines Handbook. MIMS Disease Index. Current Therapeutics Supplement May 2001. Lifeclinic.com. Anatomica.","2015-05-07 00:00:00",1,1,,diabetes,http://www.mydr.com.au/diabetes/diabetes-tablets-for-type-2-diabetes,1832
3007,"Muscle aches and pains: treatments",standard_article,treatments,2,myDr,,,"MIMS OTC, 2000.","2009-03-11 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/muscle-aches-and-pains-treatments,236
3005,"Muscular aches and pains",standard_article,symptoms,2,myDr,,,"From MIMS OTC, 2000.","2009-06-17 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/muscular-aches-and-pains,384
3003,"Ear problems",standard_article,symptoms,2,myDr,,,,"2011-07-08 00:00:00",1,1,,hearing-health,http://www.mydr.com.au/hearing-health/ear-problems,608
3002,"Urticaria (hives) treatment",standard_article,treatments,2,myDr,,,"Title change from Treating Urticaria (an itchy rash) July 06. And Jan 12.","2015-10-05 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/urticaria-hives-treatment,681
3001,"Urticaria (hives)",standard_article,all_about_your_condition,2,myDr,,,"Title changed. MIMS OTC, 2000. title changed 4/11","2015-10-05 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/urticaria-hives,399
3000,"Wound care",standard_article,treatments,2,myDr,,,"2014: changed from MIMS OTC (MediMedia) to myDr","2014-02-11 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/wound-care,1769
2999,"Benzodiazepines: what are they?",standard_article,all_about_your_condition,35,"Australian Drug Foundation (ADF)",,,,"2012-02-24 00:00:00",1,,,addictions,http://www.mydr.com.au/addictions/benzodiazepines-what-are-they,309
2998,"Inhalants: tolerance, dependence and treatment",standard_article,all_about_your_condition,35,"Australian Drug Foundation (ADF)",,,,"2012-02-24 00:00:00",1,2,,addictions,http://www.mydr.com.au/addictions/inhalants-tolerance-dependence-and-treatment,315
2996,"Common cold treatments",standard_article,treatments,2,myDr,,,"title changed. 2014: re-write and change to myDr from MIMS OTC/ Havas MediMedia","2014-04-08 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/common-cold-treatments,1048
2995,"Inhalants: what are the effects?",standard_article,all_about_your_condition,35,"Australian Drug Foundation (ADF)",,,,"2012-02-24 00:00:00",1,2,,addictions,http://www.mydr.com.au/addictions/inhalants-what-are-the-effects,747
2992,"Inhalants: what are they?",standard_article,all_about_your_condition,35,"Australian Drug Foundation (ADF)",,,,"2012-02-24 00:00:00",1,2,,addictions,http://www.mydr.com.au/addictions/inhalants-what-are-they,385
2991,"Cold symptoms",standard_article,symptoms,2,myDr,,,,"2013-10-16 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/cold-symptoms,521
2990,"Ecstasy: preventing and reducing harms",standard_article,all_about_your_condition,35,"Australian Drug Foundation (ADF)",,,"2013: Title change to reflect ADF.","2012-06-30 00:00:00",1,2,,addictions,http://www.mydr.com.au/addictions/ecstasy-preventing-and-reducing-harms,148
2989,"Hallucinogens: what are the effects?",fast_facts,all_about_your_condition,35,"Australian Drug Foundation (ADF)",,,,"2013-01-30 00:00:00",1,2,,addictions,http://www.mydr.com.au/addictions/hallucinogens-what-are-the-effects,757
2988,"Hallucinogens: what are they?",fast_facts,all_about_your_condition,35,"Australian Drug Foundation (ADF)",,,,"2013-01-30 00:00:00",1,2,,addictions,http://www.mydr.com.au/addictions/hallucinogens-what-are-they,600
2987,"Constipation: treatment options",standard_article,treatments,2,myDr,,,"2014: MIMS OTC/MediMedia article rewritten as myDr","2014-08-19 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/constipation-treatment-options,1064
2985,"Constipation: causes and symptoms",standard_article,symptoms,2,myDr,,,"2014: MIMS OTC/MedMedia article re-written as myDr","2014-05-27 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/constipation-causes-and-symptoms,783
2983,"Ecstasy: what is it?",standard_article,all_about_your_condition,35,"Australian Drug Foundation (ADF)",,,,"2012-06-30 00:00:00",1,2,,addictions,http://www.mydr.com.au/addictions/ecstasy-what-is-it,191
2982,"Ecstasy: effects on the body",standard_article,all_about_your_condition,35,"Australian Drug Foundation (ADF)",,,,"2012-06-30 00:00:00",1,2,,addictions,http://www.mydr.com.au/addictions/ecstasy-effects-on-the-body,909
2981,"Diarrhoea treatments",standard_article,treatments,2,myDr,,,,"2016-02-23 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/diarrhoea-treatments,870
2980,"Diarrhoea: causes and symptoms ",standard_article,symptoms,2,myDr,,,,"2016-02-23 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/diarrhoea-causes-and-symptoms,1018
2979,"Cocaine: tolerance and dependence",fast_facts,all_about_your_condition,35,"Australian Drug Foundation (ADF)",,,,"2013-01-29 00:00:00",1,2,,addictions,http://www.mydr.com.au/addictions/cocaine-tolerance-and-dependence,333
2978,"Cocaine: use with other drugs",fast_facts,all_about_your_condition,35,"Australian Drug Foundation (ADF)",,,"removed method of use text to 2975. Replaced with Cocaine and other drugs section","2013-01-29 00:00:00",1,,,addictions,http://www.mydr.com.au/addictions/cocaine-use-with-other-drugs,123
2977,"Folic acid and your pregnancy",standard_article,nutrition,2,myDr,,,,"2015-08-01 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/folic-acid-and-your-pregnancy,814
