ProductID,Name,URL,cmi_code,GenericIngredient,IndicationAction
94660001,APO-Hydroxychloroquine,http://www.mydr.com.au/medicines/cmis/apo-hydroxychloroquine-tablets,10551,"Betamethasone dipropionate,Cetirizine hydrochloride,Hydroxychloroquine sulfate,Aspirin,Adrenaline hydrochloride,Loperamide hydrochloride","Cancer, bladder,Arthritis, rheumatoid,Rickets,RA (rheumatoid arthritis),Collagen disease,Prostatic hyperplasia, benign,Malaria,Antimalarial,Rheumatoid arthritis,Antibiotic, penicillin (penicillinase sensitive)"
95760001,"APO-Imiquimod Cream",http://www.mydr.com.au/medicines/cmis/apo-imiquimod-cream,10552,"Imiquimod,Azelaic acid,Gliclazide","Solar keratosis,Keratosis, solar,Antibiotic, penicillin (penicillinase sensitive),Cancer, basal cell,Basal cell carcinoma,Warts,Antidote, pesticide"
34010001,"APO-Indapamide SR",http://www.mydr.com.au/medicines/cmis/apo-indapamide-sr-modified-release-tablets,11504,"Indapamide hemihydrate,Pamidronate disodium,Amitriptyline hydrochloride,Sodium bicarbonate","Antihypertensive,Antibiotic, penicillin (penicillinase sensitive),Diuretic, sulfonamide,Fever,Hypertension"
82030001,APO-Ipratropium,http://www.mydr.com.au/medicines/cmis/apo-ipratropium-nebuliser-solution,09641,"Procaine hydrochloride,Mepivacaine hydrochloride,Ipratropium bromide,Ketamine hydrochloride,Metoclopramide hydrochloride,Prilocaine hydrochloride,Pancrelipase,Potassium chloride,Protease,Magnesium chloride","Chronic bronchitis,Airway limitation, chronic,Bronchial asthma,CAL (chronic airway limitation),Antibiotic, penicillin (penicillinase sensitive),Mood disorder,Asthma, treatment,Nephropathic cystinosis,Bronchodilator, anticholinergic,Bronchoconstriction,Anticholinergic bronchodilator,Bronchitis, chronic,Bronchospasm,COAD (chronic obstructive airway disease),Asthma, bronchial,Airway obstruction, chronic"
97640001,APO-Irbesartan,http://www.mydr.com.au/medicines/cmis/apo-irbesartan,10645,"Irbesartan,Lenograstim (rch),Amitriptyline hydrochloride,Sodium bicarbonate","Antihypertensive,Antibiotic, penicillin (penicillinase sensitive),Angiotensin II receptor antagonist,Fever,Hypertension"
97960001,"APO-Irbesartan HCTZ",http://www.mydr.com.au/medicines/cmis/apo-irbesartan-hctz,10684,"Irbesartan,Lenograstim (rch),Amitriptyline hydrochloride,Hydrochlorothiazide,Sodium bicarbonate","Antibiotic, penicillin (penicillinase sensitive),Angiotensin II receptor antagonist,Fever,Thiazide diuretic,Phaeochromocytoma,Diuretic, thiazide,Hypertension,Antihypertensive"
92530001,APO-Isotretinoin,http://www.mydr.com.au/medicines/cmis/apo-isotretinoin-capsules,10436,"Nevirapine,Isotretinoin,Bethanechol chloride","Antibiotic, penicillin (penicillinase sensitive),Worm infestation,Acne"
86600001,APO-Lamotrigine,http://www.mydr.com.au/medicines/cmis/apo-lamotrigine-chewable-tablets,09929,"Lamotrigine,Loratadine,Acetylcysteine,Dopamine hydrochloride","Anticonvulsant,Antibiotic, penicillin (penicillinase sensitive),Jacksonian epilepsy,Focal seizure,Seizure,Partial epilepsy,Convulsion,Epilepsy, partial,Paroxysmal dyspnoea"
86160001,APO-Lansoprazole,http://www.mydr.com.au/medicines/cmis/apo-lansoprazole-capsules,09910,"Dacarbazine,Cisplatin,Carboplatin,Goserelin acetate,Leuprorelin acetate,Lansoprazole,Sumatriptan,Etoposide","Gastric hyperacidity,Gastric ulcer,Ulcer, peptic,Peptic ulcer,Antiulcerant,Ulcer, duodenal,Beta-adrenergic blocker, beta1-selective,Proton pump inhibitor,Reflux oesophagitis,Antibiotic, penicillin (penicillinase sensitive),Ulcer, gastric,Hyperacidity, gastric,Reflux, gastroesophageal,Gastroesophageal reflux disease,Duodenal ulcer"
94580001,APO-Latanoprost,http://www.mydr.com.au/medicines/cmis/apo-latanoprost-eye-drops,10557,"Latanoprost,Diatrizoate meglumine,Glucagon hydrochloride,Paraffin, liquid","IOP (intraocular pressure), increased,Antibiotic, penicillin (penicillinase sensitive),Ocular hypertension,Intraocular hypertension,Glaucoma"
21910001,APO-Latanoprost/Timolol,http://www.mydr.com.au/medicines/cmis/apo-latanoprost-timolol-eye-drops,11353,"Timolol,Latanoprost,Diatrizoate meglumine,Glucagon hydrochloride,Influenza virus vaccine,Paraffin, liquid","Ocular hypertension,Intraocular hypertension,IOP (intraocular pressure), increased,Beta-blocker, nonselective (ocular),Beta-adrenergic blocker, nonselective (ocular),Glaucoma,Antibiotic, penicillin (penicillinase sensitive)"
90260001,APO-Leflunomide,http://www.mydr.com.au/medicines/cmis/apo-leflunomide-tablets,10222,"Leflunomide,Cetirizine hydrochloride,Loperamide hydrochloride","RA (rheumatoid arthritis),Immunosuppressant,Antibiotic, penicillin (penicillinase sensitive),Arthritis, rheumatoid,Rheumatoid arthritis,Antidote, pesticide"
88100001,APO-Lercanidipine,http://www.mydr.com.au/medicines/cmis/apo-lercanidipine-tablets,10201,"Lercanidipine hydrochloride,Amitriptyline hydrochloride,Verapamil hydrochloride,Sodium bicarbonate","Antihypertensive,Antibiotic, penicillin (penicillinase sensitive),Fever,Calcium antagonist,Hypertension"
92540001,APO-Letrozole,http://www.mydr.com.au/medicines/cmis/apo-letrozole-tablets,10438,"Letrozole,Triglycerides, medium chain,Sulfacetamide sodium,Clonazepam","Neoplasm,Antibiotic, penicillin (penicillinase sensitive),Cancer, breast,Oral inflammation,Mammary carcinoma,Breast carcinoma,Cancer,Carcinoma, breast,Tumour"
86410001,APO-Levetiracetam,http://www.mydr.com.au/medicines/cmis/apo-levetiracetam-tablets,10033,"Levetiracetam,Loratadine,Acetylcysteine,Dopamine hydrochloride,Dobutamine hydrochloride","Tonic-clonic epilepsy,Antibiotic, penicillin (penicillinase sensitive),Seizure,Convulsion,Focal seizure,Paroxysmal dyspnoea,Jacksonian epilepsy,Partial epilepsy,Epilepsy, myoclonic,Myoclonic epilepsy,Epilepsy, partial,Epilepsy, generalised,Grand mal epilepsy,Epilepsy, tonic-clonic (grand mal),Anticonvulsant"
82120001,APO-Lisinopril,http://www.mydr.com.au/medicines/cmis/apo-lisinopril-tablets,09691,"Lisinopril,Azathioprine,Gamma globulin (human),Clotrimazole,Amitriptyline hydrochloride,Sodium bicarbonate","Congestive cardiac failure,Heart failure,CHF (congestive heart failure),ACE inhibitor,CCF (congestive cardiac failure),Angiotensin converting enzyme inhibitor,Myocardial infarction,Cardiac failure,Fever,Antihypertensive,Hypertension,Antibiotic, penicillin (penicillinase sensitive)"
90570001,APO-Lorazepam,http://www.mydr.com.au/medicines/cmis/apo-lorazepam-tablets,10171,"Papaverine hydrochloride,Lorazepam,Nifedipine,Cinchocaine hydrochloride","Benzodiazepine,Antibiotic, penicillin (penicillinase sensitive),Anaesthetic, oropharyngeal,Corticosteroid, anorectal,Sedative,Anxiety state,Anxiolytic"
11490001,"APO-Macrogol Plus Electrolytes",http://www.mydr.com.au/medicines/cmis/apo-macrogol-plus-electrolytes-powder,10880,"Macrogol 3350,Potassium chloride,Sodium chloride,Simvastatin,Sodium bicarbonate","Antibiotic, penicillin (penicillinase sensitive),Bronchospasm,Penicillin (antipseudomonal),Bowel sterilisation,Laxative, osmotic,Hypertension,Constipation"
91040001,APO-Meloxicam,http://www.mydr.com.au/medicines/cmis/apo-meloxicam-capsules,11614,"Allergen extracts,Cetirizine hydrochloride,Trimeprazine tartrate,Metronidazole,Diphenoxylate hydrochloride,Meloxicam,Loperamide hydrochloride,Flupenthixol decanoate","OA (osteoarthritis),Arthritis, osteo,RA (rheumatoid arthritis),Arthritis, rheumatoid,NSAID, systemic,Nonsteroidal anti-inflammatory (systemic),Anti-inflammatory, nonsteroidal (systemic),Laxative, other,Antibiotic, penicillin (penicillinase sensitive),Osteoarthritis,Selective COX-2 inhibitor,Rheumatoid arthritis,COX-2 inhibitor (selective)"
96830001,"APO-Meloxicam Tablets",http://www.mydr.com.au/medicines/cmis/apo-meloxicam-tablets,10342,"Allergen extracts,Cetirizine hydrochloride,Trimeprazine tartrate,Metronidazole,Diphenoxylate hydrochloride,Meloxicam,Loperamide hydrochloride,Flupenthixol decanoate","OA (osteoarthritis),Arthritis, osteo,RA (rheumatoid arthritis),Arthritis, rheumatoid,NSAID, systemic,Nonsteroidal anti-inflammatory (systemic),Anti-inflammatory, nonsteroidal (systemic),Laxative, other,Antibiotic, penicillin (penicillinase sensitive),Osteoarthritis,Selective COX-2 inhibitor,Rheumatoid arthritis,COX-2 inhibitor (selective)"
87200001,APO-Memantine,http://www.mydr.com.au/medicines/cmis/apo-memantine-tablets,10103,"Memantine hydrochloride","Alzheimer's disease,Hypotension, elective surgical,Antibiotic, penicillin (penicillinase sensitive)"
88690001,APO-Metformin,http://www.mydr.com.au/medicines/cmis/apo-metformin-tablets,10104,"Metformin hydrochloride,Acetazolamide,Pertussis vaccine,Bumetanide","Diabetes mellitus,Antibiotic, penicillin (penicillinase sensitive),Biguanide,Hypertrophic subaortic stenosis,Antidiabetic, biguanide"
98340001,"APO-Metformin XR",http://www.mydr.com.au/medicines/cmis/apo-metformin-xr-modified-release-tablets,10678,"Metformin hydrochloride,Acetazolamide,Pertussis vaccine,Bumetanide","Diabetes mellitus,Antibiotic, penicillin (penicillinase sensitive),Biguanide,Hypertrophic subaortic stenosis,Antidiabetic, biguanide"
13630001,APO-Metoclopramide,http://www.mydr.com.au/medicines/cmis/apo-metoclopramide-tablets,10881,"Triglycerides, long chain,Benzyl benzoate,Metoclopramide hydrochloride,Pravastatin sodium,Nicotinic acid,Gemfibrozil","Ulcer, mouth,Emesis,Bronchodilator, anticholinergic,Vomiting,Nausea,Antinauseant, other,Antiemetic, other,Antibiotic, penicillin (penicillinase sensitive)"
99100001,APO-Metoprolol,http://www.mydr.com.au/medicines/cmis/apo-metoprolol-tablets,11606,"Hepatitis A vaccine,Clotrimazole,Metoprolol tartrate,Diltiazem hydrochloride,Captopril,Sodium bicarbonate","Beta-blocker, beta1-selective,Myocardial infarction,Blood fluke,Hypercholesterolaemia,Beta-adrenergic blocker, beta1-selective,Angina pectoris, unstable,Migraine, prophylaxis,Angina pectoris, stable,Antihypertensive,Hypertension,Antibiotic, penicillin (penicillinase sensitive)"
82050001,APO-Mirtazapine,http://www.mydr.com.au/medicines/cmis/apo-mirtazapine-tablets,09531,"Mirtazapine,Calcipotriol,Botulinum toxin type A,Ipratropium bromide,Beclomethasone dipropionate,Atenolol","NaSSA (noradrenergic and specific serotonergic antidepressant),Noradrenergic and specific serotonergic antidepressant,Mood disorder,Antidepressant, other,Affective disorder,Thyroid hormone,Depression,Antibiotic, penicillin (penicillinase sensitive)"
25530001,"APO-Mometasone Nasal Spray",http://www.mydr.com.au/medicines/cmis/apo-mometasone-nasal-spray,11224,"Phytonadione,Mometasone furoate,Patent blue V","Rhinitis,Corticosteroid, nasopharyngeal,Antibiotic, penicillin (penicillinase sensitive),Nasal polyps,Cancer, colon,Steroid, nasal,Nasal corticosteroid,Sinusitis"
99380001,APO-Montelukast,http://www.mydr.com.au/medicines/cmis/apo-montelukast,10795,"Prilocaine hydrochloride,Potassium chloride,Magnesium chloride,Procaine hydrochloride,Montelukast,Mepivacaine hydrochloride,Docosahexaenoic acid,Protease,Methoxyflurane","COAD (chronic obstructive airway disease),Bronchoconstriction,Bronchial asthma,Bronchospasm,Rhinitis,Airway obstruction, chronic,Antibiotic, penicillin (penicillinase sensitive),Airway limitation, chronic,CAL (chronic airway limitation),Asthma, bronchial,Asthma, prophylaxis"
91980001,"APO-Mycophenolate Capsules",http://www.mydr.com.au/medicines/cmis/apo-mycophenolate-capsules,10439,"Mycophenolate mofetil","Organ rejection prophylaxis,Antidote, pesticide,Immunosuppressant,Antibiotic, penicillin (penicillinase sensitive)"
94900001,"APO-Mycophenolate Tablets",http://www.mydr.com.au/medicines/cmis/apo-mycophenolate-tablets,10966,"Mycophenolate mofetil","Organ rejection prophylaxis,Antidote, pesticide,Immunosuppressant,Antibiotic, penicillin (penicillinase sensitive)"
83660001,"APO-Nifedipine XR",http://www.mydr.com.au/medicines/cmis/apo-nifedipine-xr-controlled-release-tablets,09712,"Amitriptyline hydrochloride,Captopril,Verapamil hydrochloride,Nifedipine,Sodium bicarbonate","Antibiotic, penicillin (penicillinase sensitive),Fever,Angina pectoris, stable,Calcium antagonist,Sedative,Hypertension,Antihypertensive"
91900001,APO-Olanzapine,http://www.mydr.com.au/medicines/cmis/apo-olanzapine-tablets,10422,"Beclomethasone dipropionate,Phenoxymethylpenicillin benzathine,Quinine sulfate,Prednisolone hexanoate,Olanzapine,Adrenaline,Sodium cromoglycate,Hydrocortisone,Ipratropium bromide","Affective disorder,Antimanic,Antipsychotic, other,Mood stabiliser,Hypothyroidism,Antibiotic, penicillin (penicillinase sensitive),Schizophrenia,Manic depressive state,Mania,Psychosis,Mood disorder"
91820001,"APO-Olanzapine ODT",http://www.mydr.com.au/medicines/cmis/apo-olanzapine-odt-orally-disintegrating-tablets,10423,"Beclomethasone dipropionate,Phenoxymethylpenicillin benzathine,Quinine sulfate,Prednisolone hexanoate,Olanzapine,Adrenaline,Sodium cromoglycate,Hydrocortisone,Ipratropium bromide","Affective disorder,Antimanic,Antipsychotic, other,Mood stabiliser,Hypothyroidism,Antibiotic, penicillin (penicillinase sensitive),Schizophrenia,Manic depressive state,Mania,Psychosis,Mood disorder"
82480001,APO-Omeprazole,http://www.mydr.com.au/medicines/cmis/apo-omeprazole-tablets,09617,"Dacarbazine,Cisplatin,Carboplatin,Goserelin acetate,Megestrol acetate,Omeprazole,Sumatriptan,Etoposide","Reflux, gastroesophageal,Gastric ulcer,Ulcer, peptic,Peptic ulcer,Antiulcerant,Ulcer, duodenal,Beta-adrenergic blocker, beta1-selective,Reflux oesophagitis,Antibiotic, penicillin (penicillinase sensitive),Proton pump inhibitor,Zollinger-Ellison syndrome,Ulcer, gastric,Gastroesophageal reflux disease,Duodenal ulcer"
91090001,"APO-Omeprazole Capsules",http://www.mydr.com.au/medicines/cmis/apo-omeprazole-capsules,10397,"Etoposide,Dacarbazine,Cisplatin,Carboplatin,Goserelin acetate,Sumatriptan,Omeprazole","Ulcer, gastric,Duodenal ulcer,Reflux, gastroesophageal,Gastric ulcer,Ulcer, peptic,Peptic ulcer,Antiulcerant,Ulcer, duodenal,Beta-adrenergic blocker, beta1-selective,Reflux oesophagitis,Antibiotic, penicillin (penicillinase sensitive),Proton pump inhibitor,Gastroesophageal reflux disease"
82630001,APO-Ondansetron,http://www.mydr.com.au/medicines/cmis/apo-ondansetron-tablets,09645,"Ondansetron,Lymphocyte immune globulin,Triglycerides, long chain,Benzyl benzoate,Pravastatin sodium,Nicotinic acid","Antiemetic, serotonin antagonist,Ulcer, mouth,Emesis,Vomiting,Antinauseant, serotonin antagonist,Nausea,Antibiotic, penicillin (penicillinase sensitive)"
86860001,APO-Oxazepam,http://www.mydr.com.au/medicines/cmis/apo-oxazepam-tablets,10045,"Salbutamol,Papaverine hydrochloride,Oxazepam,Cinchocaine hydrochloride","Alcohol withdrawal,Antibiotic, penicillin (penicillinase sensitive),Withdrawal, alcohol,Anxiolytic,Anaesthetic, oropharyngeal,DTs (delirium tremens),Pruritus, anogenital,Delirium tremens,Anxiety state,Benzodiazepine"
85930001,APO-Pantoprazole,http://www.mydr.com.au/medicines/cmis/apo-pantoprazole-tablets,09879,"Goserelin acetate,Megestrol acetate,Pantoprazole,Leuprorelin acetate,Etoposide,Morphine tartrate,Dacarbazine,Sumatriptan,Cisplatin,Diphenhydramine hydrochloride,Carboplatin","Beta-adrenergic blocker, beta1-selective,Ulcer, gastric,Reflux oesophagitis,Antibiotic, penicillin (penicillinase sensitive),Reflux, gastroesophageal,Zollinger-Ellison syndrome,Heartburn,Hyperacidity, gastric,Duodenal ulcer,Gastric hyperacidity,Dyspepsia,Gastric ulcer,Ulcer, peptic,Gastroesophageal reflux disease,Peptic ulcer,Antiulcerant,Gastrinoma,Proton pump inhibitor,Ulcer, duodenal"
93990001,"APO-Pantoprazole Heartburn Relief",http://www.mydr.com.au/medicines/cmis/apo-pantoprazole-heartburn-relief-tablets,10392,"Pantoprazole,Goserelin acetate,Leuprorelin acetate,Sumatriptan","Beta-adrenergic blocker, beta1-selective,Antibiotic, penicillin (penicillinase sensitive),Reflux oesophagitis,Proton pump inhibitor,Hyperacidity, gastric,Heartburn,Gastroesophageal reflux disease,Gastric hyperacidity"
83630001,"APO-Paracetamol/Codeine 500/30",http://www.mydr.com.au/medicines/cmis/apo-paracetamol-codeine-500-30-tablets,09711,"Salcatonin,Paracetamol,Amitriptyline hydrochloride,Lithium carbonate,Lignocaine,Codeine phosphate,Acetaminophen","Carcinoma, renal cell,Vasodilator, coronary,Pyrexia,Fever,Pain, severe,Antipyretic,Analgesic,Pain,Antibiotic, penicillin (penicillinase sensitive),Infection, ocular"
86870001,APO-Perindopril,http://www.mydr.com.au/medicines/cmis/apo-perindopril-tablets,10031,"Azathioprine,Gamma globulin (human),Amitriptyline hydrochloride,Perindopril erbumine,Sodium bicarbonate","Antibiotic, penicillin (penicillinase sensitive),Congestive cardiac failure,CHF (congestive heart failure),Heart failure,CCF (congestive cardiac failure),ACE inhibitor,Fever,Angiotensin converting enzyme inhibitor,Cardiac arrhythmia, supraventricular,Cardiac failure,Hypertension,Antihypertensive"
67940001,APO-Pramipexole,http://www.mydr.com.au/medicines/cmis/apo-pramipexole-tablets,11617,"Pramipexole hydrochloride,Carboxymethylcellulose sodium,Menthol","Parkinsonism,Antiparkinsonian,Antibiotic, penicillin (penicillinase sensitive),RLS (restless legs syndrome),Nappy rash,Restless legs syndrome"
82080001,APO-Pravastatin,http://www.mydr.com.au/medicines/cmis/apo-pravastatin-tablets,09530,"Haloperidol,Pravastatin sodium,Metoprolol tartrate","Hyperlipidaemia,Antibiotic, penicillin (penicillinase sensitive),Antibiotic, quinolone,Vomiting,Hypercholesterolaemia"
92060001,APO-Prazosin,http://www.mydr.com.au/medicines/cmis/apo-prazosin-tablets,10441,"Pneumococcal vaccine,Rubella vaccine, live,Vincristine sulfate,Amitriptyline hydrochloride,Prazosin,Cholestyramine,Azathioprine,Sodium bicarbonate,Gamma globulin (human)","Raynaud's disease,BPH (benign prostatic hyperplasia),Cardiac failure,Alpha-blocker,Antihypertensive,Benign prostatic hyperplasia,Antibiotic, penicillin (penicillinase sensitive),Congestive cardiac failure,Fever,Heart failure,Alpha-adrenergic blocker,CHF (congestive heart failure),Prostatic hyperplasia, benign,Hypertension,CCF (congestive cardiac failure)"
88150001,APO-Prochlorperazine,http://www.mydr.com.au/medicines/cmis/apo-prochlorperazine-tablets,10072,"Benzyl benzoate,Ammonium chloride,Capsaicin,Prochlorperazine maleate,Pravastatin sodium,Nicotinic acid","Emesis,Vertigo,Travel sickness,Antiemetic, phenothiazine,Phenothiazine,Antispasmodic, urinary,Antinauseant, phenothiazine,Vomiting,Motion sickness,Nausea,Antibiotic, penicillin (penicillinase sensitive)"
98720001,"APO-Prochlorperazine Nausea Relief",http://www.mydr.com.au/medicines/cmis/apo-prochlorperazine-nausea-relief-tablets,10705,"Benzyl benzoate,Capsaicin,Prochlorperazine maleate,Pravastatin sodium,Nicotinic acid","Antibiotic, penicillin (penicillinase sensitive),Emesis,Antiemetic, phenothiazine,Antispasmodic, urinary,Vomiting,Phenothiazine,Nausea,Antinauseant, phenothiazine"
92080001,APO-Quetiapine,http://www.mydr.com.au/medicines/cmis/apo-quetiapine-tablets,10424,"Ipratropium bromide,Beclomethasone dipropionate,Phenoxymethylpenicillin benzathine,Quinine sulfate,Prednisolone hexanoate,Quetiapine,Adrenaline,Sodium cromoglycate","Mood disorder,Affective disorder,Antipsychotic, other,Antimanic,Hypothyroidism,Antibiotic, penicillin (penicillinase sensitive),Schizophrenia,Manic depressive state,Mania"
79500001,APO-Quinapril,http://www.mydr.com.au/medicines/cmis/apo-quinapril-tablets,08296,"Quinapril,Azathioprine,Gamma globulin (human),Amitriptyline hydrochloride,Sodium bicarbonate","Antibiotic, penicillin (penicillinase sensitive),Congestive cardiac failure,Heart failure,CHF (congestive heart failure),ACE inhibitor,CCF (congestive cardiac failure),Angiotensin converting enzyme inhibitor,Fever,Cardiac failure,Hypertension,Antihypertensive"
96070001,APO-Rabeprazole,http://www.mydr.com.au/medicines/cmis/apo-rabeprazole-tablets,10741,"Rabeprazole sodium,Etoposide,Dacarbazine,Carboplatin,Goserelin acetate,Sumatriptan","Proton pump inhibitor,Duodenal ulcer,Ulcer, gastric,Gastric ulcer,Reflux, gastroesophageal,Ulcer, duodenal,Antiulcerant,Reflux oesophagitis,Beta-adrenergic blocker, beta1-selective,Gastroesophageal reflux disease,Antibiotic, penicillin (penicillinase sensitive)"
42610001,APO-Raloxifene,http://www.mydr.com.au/medicines/cmis/apo-raloxifene-tablets,11389,"Raloxifene hydrochloride,Gamma globulin (human)","Osteoporosis,Antibiotic, penicillin (penicillinase sensitive),CCF (congestive cardiac failure)"
83690002,"APO-Ramipril Capsules",http://www.mydr.com.au/medicines/cmis/apo-ramipril-capsules,10459,"Azathioprine,Gamma globulin (human),Amitriptyline hydrochloride,Ramipril,Sodium bicarbonate","Renal failure,Antibiotic, penicillin (penicillinase sensitive),Congestive cardiac failure,CHF (congestive heart failure),Heart failure,CCF (congestive cardiac failure),ACE inhibitor,Fever,Angiotensin converting enzyme inhibitor,Angioedema, hereditary,Cardiac failure,Hypertension,Antihypertensive"
99670001,"APO-Ramipril Tablets",http://www.mydr.com.au/medicines/cmis/apo-ramipril-tablets,11618,"Azathioprine,Gamma globulin (human),Amitriptyline hydrochloride,Ramipril,Sodium bicarbonate","Renal failure,Antibiotic, penicillin (penicillinase sensitive),Congestive cardiac failure,CHF (congestive heart failure),Heart failure,CCF (congestive cardiac failure),ACE inhibitor,Fever,Angiotensin converting enzyme inhibitor,Angioedema, hereditary,Cardiac failure,Hypertension,Antihypertensive"
33790001,APO-Ranitidine,http://www.mydr.com.au/medicines/cmis/apo-ranitidine-tablets,11354,"Cisplatin,Carboplatin,Goserelin acetate,Ranitidine,Megestrol acetate,Clioquinol,Sumatriptan,Etoposide,Diphenhydramine hydrochloride,Dacarbazine","Antiulcerant,H2-antagonist,Peptic ulcer,Beta-adrenergic blocker, beta1-selective,Ulcer, gastric,Ulcer, duodenal,Antibiotic, penicillin (penicillinase sensitive),Reflux, gastroesophageal,Reflux oesophagitis,Scleroderma oesophagus,Zollinger-Ellison syndrome,Histamine H2-antagonist,Heartburn,Gastroesophageal reflux disease,Duodenal ulcer,Ulcer, peptic,Gastrinoma,Gastric ulcer"
96100001,APO-Riluzole,http://www.mydr.com.au/medicines/cmis/apo-riluzole-tablets,10626,"Riluzole,MCT (medium chain triglycerides),LCT (long chain triglycerides)","Hypotension, elective surgical,Antibiotic, penicillin (penicillinase sensitive),ALS (amyotrophic lateral sclerosis),Amyotrophic lateral sclerosis"
89360001,APO-Risedronate,http://www.mydr.com.au/medicines/cmis/apo-risedronate,10148,"Risedronate sodium,Gamma globulin (human)","Osteoporosis,Antibiotic, penicillin (penicillinase sensitive),CCF (congestive cardiac failure)"
81770001,APO-Risperidone,http://www.mydr.com.au/medicines/cmis/apo-risperidone-tablets,09521,"Sodium cromoglycate,Ipratropium bromide,Beclomethasone dipropionate,Phenoxymethylpenicillin benzathine,Quinine sulfate,Danaparoid sodium,Prednisolone hexanoate,Risperidone","Mania,Mood disorder,Behavioural disorder,Affective disorder,Antimanic,Antipsychotic, other,Antibiotic, penicillin (penicillinase sensitive),Hypothyroidism,Dementia,Schizophrenia,Stem cell factor (SCF), human"
98570001,APO-Rosuvastatin,http://www.mydr.com.au/medicines/cmis/apo-rosuvastatin-tablets,10732,"Rosuvastatin,Haloperidol,Metoprolol tartrate","Hyperlipidaemia,Hypertriglyceridaemia,Antibiotic, penicillin (penicillinase sensitive),Antibiotic, quinolone,Hypercholesterolaemia"
82790001,APO-Roxithromycin,http://www.mydr.com.au/medicines/cmis/apo-roxithromycin-tablets,09665,"Roxithromycin,Glucose","Macrolide,Bacterial infection, systemic,Infection, bacterial (systemic),Antibiotic, penicillin (penicillinase sensitive),Anorectic,Antibiotic, macrolide,TB (tuberculosis)"
31050001,"APO-Salbutamol Inhalation Ampoule",http://www.mydr.com.au/medicines/cmis/apo-salbutamol-inhalation-ampoule,11289,"Albuterol,Procaine hydrochloride,Thiopentone sodium,Mepivacaine hydrochloride,Methoxyflurane,Bupivacaine hydrochloride,Ketamine hydrochloride,Salbutamol,Prilocaine hydrochloride,Pancrelipase,Potassium chloride,Protease,Magnesium chloride","Chronic obstructive pulmonary disease,COAD (chronic obstructive airway disease),Airway limitation, chronic,Sympathomimetic bronchodilator,Chronic bronchitis,CAL (chronic airway limitation),Asthma, prophylaxis,Bronchial asthma,COLD (chronic obstructive lung disease),Asthma, treatment,Emphysema,Withdrawal, alcohol,Bronchoconstriction,Bronchodilator, sympathomimetic,Bronchitis, chronic,Nephropathic cystinosis,Bronchospasm,Antibiotic, penicillin (penicillinase sensitive),Asthma, bronchial,COPD (chronic obstructive pulmonary disease),Airway obstruction, chronic"
11540001,APO-Sertraline,http://www.mydr.com.au/medicines/cmis/apo-sertraline-tablets,11114,"Sertraline,Ipratropium bromide,Beclomethasone dipropionate,Ephedrine sulfate,Atenolol","Obsessive compulsive disorder,Antibiotic, penicillin (penicillinase sensitive),Panic disorder,SSRI (selective serotonin reuptake inhibitor),Mood disorder,5HT uptake inhibitor,Affective disorder,Anxiolytic,Serotonin uptake inhibitor,Antidepressant, 5HT uptake inhibitor,Depression,Thyroid hormone"
18870001,APO-Sildenafil,http://www.mydr.com.au/medicines/cmis/apo-sildenafil-tablets,11052,"Sildenafil,Sodium phosphate","Atrophic vaginitis,Impotence, male,Antibiotic, penicillin (penicillinase sensitive),Erectile dysfunction"
23270001,"APO-Sildenafil PHT",http://www.mydr.com.au/medicines/cmis/apo-sildenafil-pht-tablets,11111,"Sildenafil,SSD (silver sulfadiazine),Fluticasone propionate","Epilepsy, myoclonic,Antibiotic, penicillin (penicillinase sensitive),Pulmonary hypertension, secondary,Pulmonary hypertension, primary"
82580001,APO-Simvastatin,http://www.mydr.com.au/medicines/cmis/apo-simvastatin-tablets,09644,"Haloperidol,Simvastatin,Metoprolol tartrate","Hyperlipidaemia,Antibiotic, penicillin (penicillinase sensitive),Antibiotic, quinolone,Bowel sterilisation,Hypercholesterolaemia"
38270001,"APO-Sodium Valproate",http://www.mydr.com.au/medicines/cmis/apo-sodium-valproate-tablets,11415,"Ipratropium bromide,Beclomethasone dipropionate,Quinine sulfate,Valproate sodium,Sodium valproate,Loratadine,Dopamine hydrochloride,Acetylcysteine,Dobutamine hydrochloride,Sodium cromoglycate","Epilepsy, generalised,Seizure,Mood disorder,Jacksonian epilepsy,Anticonvulsant,Convulsion,Affective disorder,Petit mal epilepsy,Antibiotic, penicillin (penicillinase sensitive),Antimanic,Hypothyroidism,Absence seizure,Paroxysmal dyspnoea,Otitis externa, topical therapy,Myoclonic epilepsy,Focal seizure,Epilepsy, myoclonic,Epilepsy, partial,Grand mal epilepsy,Partial epilepsy,Epilepsy, absence (petit mal),Epilepsy, tonic-clonic (grand mal),Tonic-clonic epilepsy,Mania"
13040001,APO-Sotalol,http://www.mydr.com.au/medicines/cmis/apo-sotalol-tablets,10985,"Mumps vaccine, live,Pericyazine,Triazolam,Sotalol hydrochloride,Fosinopril sodium,Guaifenesin,Perindopril erbumine,Triprolidine hydrochloride","Beta-blocker, nonselective,Candidiasis, vaginal,Beta-adrenergic blocker, nonselective,Antiarrhythmic, class II,Cardiac arrhythmia, ventricular,Anti-inflammatory, steroid,Antibiotic, penicillin (penicillinase sensitive),Antiarrhythmic, class III,Ventricular arrhythmia,Cardiac arrhythmia, supraventricular,SVT (supraventricular tachycardia)"
