id,section_id,title,url,reviewed,created,pub_status,section_url,"canonical url"
3332,6,"Group B streptococcus and pregnancy",group-b-streptococcus-and-pregnancy,2009-07-08,"2008-12-03 11:11:53",1,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/group-b-streptococcus-and-pregnancy
3333,9,"Insulin delivery devices",insulin-delivery-devices,2009-09-14,"2008-12-03 11:11:53",1,diabetes,http://www.mydr.com.au/diabetes/insulin-delivery-devices
3334,6,"Pregnancy after 35 years of age",pregnancy-after-35-years-of-age,2009-08-05,"2008-12-03 11:11:53",1,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/pregnancy-after-35-years-of-age
3335,6,"Preterm labour",preterm-labour,2009-08-05,"2008-12-03 11:11:53",1,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/preterm-labour
3336,6,"Miscarriage: where to after miscarriage?",miscarriage-where-to-after-miscarriage,2014-02-28,"2008-12-03 11:11:53",1,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/miscarriage-where-to-after-miscarriage
3337,6,"Miscarriage: overview",miscarriage-overview,2009-07-08,"2008-12-03 11:11:53",1,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/miscarriage-overview
3338,14,"Rhesus-negative blood and pregnancy",rhesus-negative-blood-and-pregnancy,2009-08-05,"2008-12-03 11:11:53",1,heart-stroke,http://www.mydr.com.au/heart-stroke/rhesus-negative-blood-and-pregnancy
3339,9,"Diabetes and healthy eating",diabetes-and-healthy-eating,2014-01-07,"2008-12-03 11:11:53",1,diabetes,http://www.mydr.com.au/diabetes/diabetes-and-healthy-eating
3344,17,"Diabetes: Sean's story",diabetes-seans-story,2001-07-12,"2008-12-03 11:11:53",1,mens-health,http://www.mydr.com.au/mens-health/diabetes-seans-story
3345,9,"Insulin treatment for diabetes",insulin-treatment-for-diabetes,2011-07-22,"2008-12-03 11:11:53",1,diabetes,http://www.mydr.com.au/diabetes/insulin-treatment-for-diabetes
3349,26,"Oesophageal manometry",oesophageal-manometry,2009-07-01,"2008-12-03 11:11:53",1,tests-investigations,http://www.mydr.com.au/tests-investigations/oesophageal-manometry
3350,12,"Gastro-oesophageal reflux: self-help",gastro-oesophageal-reflux-self-help,2011-06-01,"2008-12-03 11:11:53",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/gastro-oesophageal-reflux-self-help
3352,12,"Gastro-oesophageal reflux symptoms",gastro-oesophageal-reflux-symptoms,2011-06-03,"2008-12-03 11:11:53",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/gastro-oesophageal-reflux-symptoms
3353,12,"Gastro-oesophageal reflux: what causes it?",gastro-oesophageal-reflux-what-causes-it,2009-11-25,"2008-12-03 11:11:53",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/gastro-oesophageal-reflux-what-causes-it
3354,26,"Gastro-oesophageal reflux: tests and investigations ",gastro-oesophageal-reflux-tests-and-investigations,2009-10-14,"2008-12-03 11:11:53",1,tests-investigations,http://www.mydr.com.au/tests-investigations/gastro-oesophageal-reflux-tests-and-investigations
3355,12,"Asthma and gastric reflux",asthma-and-gastric-reflux,2010-12-08,"2008-12-03 11:11:53",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/asthma-and-gastric-reflux
3356,12,"Gallstones: what are they?",gallstones-what-are-they,2015-09-01,"2008-12-03 11:11:53",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/gallstones-what-are-they
3357,12,"Gallstones: symptoms",gallstones-symptoms,2015-09-01,"2008-12-03 11:11:53",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/gallstones-symptoms
3358,26,"Gallstones: diagnosis",gallstones-diagnosis,2015-09-01,"2008-12-03 11:11:53",1,tests-investigations,http://www.mydr.com.au/tests-investigations/gallstones-diagnosis
3359,12,"Gallstones: complications",gallstones-complications,2015-09-01,"2008-12-03 11:11:53",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/gallstones-complications
3360,12,"Gallstones: treatment",gallstones-treatment,2015-09-01,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/gallstones-treatment
3361,13,"Hearing: how do we hear?",hearing-how-do-we-hear,2010-01-01,"2008-12-03 11:11:54",1,hearing-health,http://www.mydr.com.au/hearing-health/hearing-how-do-we-hear
3362,12,"Crohn's disease",crohn-s-disease,2015-11-19,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/crohn-s-disease
3365,12,"Crohn's disease treatments",crohn-s-disease-treatments,2015-11-19,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/crohn-s-disease-treatments
3367,12,"Hiatus hernia symptoms",hiatus-hernia-symptoms,2015-11-06,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/hiatus-hernia-symptoms
3368,12,"Hiatus hernia: diagnosis and treatment",hiatus-hernia-diagnosis-and-treatment,2015-11-06,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/hiatus-hernia-diagnosis-and-treatment
3369,12,"Hiatus hernia: self-help",hiatus-hernia-self-help,2015-11-06,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/hiatus-hernia-self-help
3381,12,"Pancreatic cancer",pancreatic-cancer,2009-05-13,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/pancreatic-cancer
3383,12,"Peptic ulcers: what are the symptoms?",peptic-ulcers-what-are-the-symptoms,2013-06-30,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/peptic-ulcers-what-are-the-symptoms
3386,16,"Infectious diseases: when can my child go back to school or child care?",infectious-diseases-when-can-my-child-go-back-to-school-or-child-care,2009-07-23,"2008-12-03 11:11:54",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/infectious-diseases-when-can-my-child-go-back-to-school-or-child-care
3387,18,"Obsessive-compulsive disorder: symptoms",obsessive-compulsive-disorder-symptoms,2012-12-19,"2008-12-03 11:11:54",1,mental-health,http://www.mydr.com.au/mental-health/obsessive-compulsive-disorder-symptoms
3388,12,"Liver cancer: symptoms",liver-cancer-symptoms,2013-02-25,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/liver-cancer-symptoms
3390,12,"Liver cancer: types",liver-cancer-types,2014-02-11,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/liver-cancer-types
3391,12,"Liver cancer: treatment",liver-cancer-treatment,2009-03-31,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/liver-cancer-treatment
3394,12,"Peptic ulcers: what causes them?",peptic-ulcers-what-causes-them,2009-07-08,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/peptic-ulcers-what-causes-them
3395,26,"Peptic ulcers: diagnosis and tests",peptic-ulcers-diagnosis-and-tests,2009-10-14,"2008-12-03 11:11:54",1,tests-investigations,http://www.mydr.com.au/tests-investigations/peptic-ulcers-diagnosis-and-tests
3396,12,"Oesophageal cancer: what is it?",oesophageal-cancer-what-is-it,2015-12-09,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/oesophageal-cancer-what-is-it
3398,12,"Oesophageal cancer treatment",oesophageal-cancer-treatment,2015-12-09,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/oesophageal-cancer-treatment
3400,12,"Bowel cancer: what is it?",bowel-cancer-what-is-it,2011-02-01,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/bowel-cancer-what-is-it
3402,10,"Thyroid eye disease",thyroid-eye-disease,2007-09-06,"2008-12-03 11:11:54",1,eye-health,http://www.mydr.com.au/eye-health/thyroid-eye-disease
3407,12,"Bowel cancer causes and symptoms",bowel-cancer-causes-and-symptoms,2011-02-01,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/bowel-cancer-causes-and-symptoms
3408,12,"Bowel cancer diagnosis",bowel-cancer-diagnosis,2011-02-01,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/bowel-cancer-diagnosis
3409,12,"Bowel cancer treatments",bowel-cancer-treatments,2011-02-01,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/bowel-cancer-treatments
3411,7,"Lung cancer: what is it?",lung-cancer-what-is-it,2010-07-01,"2008-12-03 11:11:54",1,cancer-care,http://www.mydr.com.au/cancer-care/lung-cancer-what-is-it
3412,7,"Lung cancer: causes and symptoms",lung-cancer-causes-and-symptoms,2010-07-01,"2008-12-03 11:11:54",1,cancer-care,http://www.mydr.com.au/cancer-care/lung-cancer-causes-and-symptoms
3413,7,"Lung cancer: diagnosis",lung-cancer-diagnosis,2010-07-01,"2008-12-03 11:11:54",1,cancer-care,http://www.mydr.com.au/cancer-care/lung-cancer-diagnosis
3414,7,"Lung cancer: treatment",lung-cancer-treatment,2010-07-01,"2008-12-03 11:11:54",1,cancer-care,http://www.mydr.com.au/cancer-care/lung-cancer-treatment
3415,7,"Lung cancer: statistics",lung-cancer-statistics,2010-07-01,"2008-12-03 11:11:54",1,cancer-care,http://www.mydr.com.au/cancer-care/lung-cancer-statistics
3417,7,"Skin cancer: what is it?",skin-cancer-what-is-it,2011-03-01,"2008-12-03 11:11:54",1,cancer-care,http://www.mydr.com.au/cancer-care/skin-cancer-what-is-it
3418,24,"Skin cancer: causes",skin-cancer-causes,2011-03-01,"2008-12-03 11:11:54",1,skin-hair,http://www.mydr.com.au/skin-hair/skin-cancer-causes
3419,7,"Skin cancer: prevention",skin-cancer-prevention,2011-03-01,"2008-12-03 11:11:54",1,cancer-care,http://www.mydr.com.au/cancer-care/skin-cancer-prevention
3420,7,"Skin cancer: the warning signs",skin-cancer-the-warning-signs,2011-03-01,"2008-12-03 11:11:54",1,cancer-care,http://www.mydr.com.au/cancer-care/skin-cancer-the-warning-signs
3423,12,"Ulcerative colitis",ulcerative-colitis,2015-11-19,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/ulcerative-colitis
3424,12,"Ulcerative colitis: treatment",ulcerative-colitis-treatment,2015-11-19,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/ulcerative-colitis-treatment
3425,12,"Liver cirrhosis",liver-cirrhosis,2009-06-26,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/liver-cirrhosis
3426,12,"Gastro-oesophageal reflux: treatment ",gastro-oesophageal-reflux-treatment,2011-06-01,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/gastro-oesophageal-reflux-treatment
3429,10,"Eye anatomy",eye-anatomy,2015-07-20,"2008-12-03 11:11:54",1,eye-health,http://www.mydr.com.au/eye-health/eye-anatomy
3430,12,"Peptic ulcers: treatment",peptic-ulcers-treatment,2013-06-20,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/peptic-ulcers-treatment
3431,7,"Skin cancer diagnosis",skin-cancer-diagnosis,2011-03-01,"2008-12-03 11:11:54",1,cancer-care,http://www.mydr.com.au/cancer-care/skin-cancer-diagnosis
3432,24,"Skin cancer: treatment",skin-cancer-treatment,2011-03-01,"2008-12-03 11:11:54",1,skin-hair,http://www.mydr.com.au/skin-hair/skin-cancer-treatment
3433,7,"Skin cancer statistics",skin-cancer-statistics,2011-03-01,"2008-12-03 11:11:54",1,cancer-care,http://www.mydr.com.au/cancer-care/skin-cancer-statistics
3434,13,"Ear anatomy",ear-anatomy,2014-05-09,"2008-12-03 11:11:54",1,hearing-health,http://www.mydr.com.au/hearing-health/ear-anatomy
3435,11,"Thyroid gland disorders",thyroid-gland-disorders,2007-09-06,"2008-12-03 11:11:54",1,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/thyroid-gland-disorders
3437,16,"Thyroid disease in children",thyroid-disease-in-children,2007-09-06,"2008-12-03 11:11:54",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/thyroid-disease-in-children
3438,12,"Crohn's disease: Big Brother star's personal battle",crohn-s-disease-big-brother-star-s-personal-battle,2001-08-27,"2008-12-03 11:11:54",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/crohn-s-disease-big-brother-star-s-personal-battle
3440,24,"Fungal nail problems",fungal-nail-problems,2014-05-20,"2008-12-03 11:11:54",1,skin-hair,http://www.mydr.com.au/skin-hair/fungal-nail-problems
3442,21,"Cystic fibrosis: fast facts",cystic-fibrosis-fast-facts,2015-09-08,"2008-12-03 11:11:54",1,respiratory-health,http://www.mydr.com.au/respiratory-health/cystic-fibrosis-fast-facts
3447,16,"Meningitis and my child: Beth Egan's experience",meningitis-and-my-child-beth-egan-s-experience,2001-10-29,"2008-12-03 11:11:55",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/meningitis-and-my-child-beth-egan-s-experience
3454,10,"Eye allergy (allergic conjunctivitis)",eye-allergy-allergic-conjunctivitis,2013-11-26,"2008-12-03 11:11:55",1,eye-health,http://www.mydr.com.au/eye-health/eye-allergy-allergic-conjunctivitis
3455,10,"Contact allergy of the eyes",contact-allergy-of-the-eyes,2014-06-03,"2008-12-03 11:11:55",1,eye-health,http://www.mydr.com.au/eye-health/contact-allergy-of-the-eyes
3461,10,Keratoconus,keratoconus,2013-11-27,"2008-12-03 11:11:55",1,eye-health,http://www.mydr.com.au/eye-health/keratoconus
3462,7,"The prostate",the-prostate,2011-06-01,"2008-12-03 11:11:55",1,cancer-care,http://www.mydr.com.au/cancer-care/the-prostate
3464,7,"Prostate cancer: what is it?",prostate-cancer-what-is-it,2011-06-01,"2008-12-03 11:11:55",1,cancer-care,http://www.mydr.com.au/cancer-care/prostate-cancer-what-is-it
3465,7,"Prostate cancer: causes and symptoms",prostate-cancer-causes-and-symptoms,2011-06-01,"2008-12-03 11:11:55",1,cancer-care,http://www.mydr.com.au/cancer-care/prostate-cancer-causes-and-symptoms
3466,17,"Prostate cancer tests",prostate-cancer-tests,2013-01-18,"2008-12-03 11:11:55",1,mens-health,http://www.mydr.com.au/mens-health/prostate-cancer-tests
3467,7,"Prostate cancer: diagnosis",prostate-cancer-diagnosis,2011-06-01,"2008-12-03 11:11:55",1,cancer-care,http://www.mydr.com.au/cancer-care/prostate-cancer-diagnosis
3468,7,"Prostate cancer: prognosis",prostate-cancer-prognosis,2011-06-01,"2008-12-03 11:11:55",1,cancer-care,http://www.mydr.com.au/cancer-care/prostate-cancer-prognosis
3469,7,"Prostate cancer treatment",prostate-cancer-treatment,2011-06-01,"2008-12-03 11:11:55",1,cancer-care,http://www.mydr.com.au/cancer-care/prostate-cancer-treatment
3470,7,"Prostate cancer: surgery side effects",prostate-cancer-surgery-side-effects,2012-11-18,"2008-12-03 11:11:55",1,cancer-care,http://www.mydr.com.au/cancer-care/prostate-cancer-surgery-side-effects
3471,7,"Prostate cancer: seeking support",prostate-cancer-seeking-support,2011-06-01,"2008-12-03 11:11:55",1,cancer-care,http://www.mydr.com.au/cancer-care/prostate-cancer-seeking-support
3473,23,"Genital herpes transmission",genital-herpes-transmission,2009-06-19,"2008-12-03 11:11:55",1,sexual-health,http://www.mydr.com.au/sexual-health/genital-herpes-transmission
3474,23,"Herpes: your questions answered",herpes-your-questions-answered,2012-11-26,"2008-12-03 11:11:55",1,sexual-health,http://www.mydr.com.au/sexual-health/herpes-your-questions-answered
3476,23,"Herpes treatments",herpes-treatments,2009-03-25,"2008-12-03 11:11:55",1,sexual-health,http://www.mydr.com.au/sexual-health/herpes-treatments
3477,23,"Genital herpes: 10 common myths",genital-herpes-10-common-myths,2010-07-21,"2008-12-03 11:11:55",1,sexual-health,http://www.mydr.com.au/sexual-health/genital-herpes-10-common-myths
3489,10,"LASIK: laser eye surgery",lasik-laser-eye-surgery,2001-11-29,"2008-12-03 11:11:55",1,eye-health,http://www.mydr.com.au/eye-health/lasik-laser-eye-surgery
3491,26,"Liver biopsy",liver-biopsy,2013-04-03,"2008-12-03 11:11:55",1,tests-investigations,http://www.mydr.com.au/tests-investigations/liver-biopsy
3512,14,"Familial hypercholesterolaemia",familial-hypercholesterolaemia,2015-08-19,"2008-12-03 11:11:55",1,heart-stroke,http://www.mydr.com.au/heart-stroke/familial-hypercholesterolaemia
3543,14,"Cholesterol lowering margarines",cholesterol-lowering-margarines,2013-07-24,"2008-12-03 11:11:55",1,heart-stroke,http://www.mydr.com.au/heart-stroke/cholesterol-lowering-margarines
3558,7,"Lung cancer: early detection is the key",lung-cancer-early-detection-is-the-key,2002-03-15,"2008-12-03 11:11:55",1,cancer-care,http://www.mydr.com.au/cancer-care/lung-cancer-early-detection-is-the-key
3559,7,"Lung cancer: what you need to know",lung-cancer-what-you-need-to-know,2009-06-26,"2008-12-03 11:11:55",1,cancer-care,http://www.mydr.com.au/cancer-care/lung-cancer-what-you-need-to-know
3560,7,Lymphoedema,lymphoedema,2013-03-04,"2008-12-03 11:11:55",1,cancer-care,http://www.mydr.com.au/cancer-care/lymphoedema
3561,7,"Lymphoedema stories: people managing the challenge",lymphoedema-stories-people-managing-the-challenge,2002-03-14,"2008-12-03 11:11:55",1,cancer-care,http://www.mydr.com.au/cancer-care/lymphoedema-stories-people-managing-the-challenge
3576,12,"Hepatitis A, B and C: an overview",hepatitis-a-b-and-c-an-overview,2010-12-01,"2008-12-03 11:11:55",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/hepatitis-a-b-and-c-an-overview
3577,12,"Hepatitis C: an Australian snapshot",hepatitis-c-an-australian-snapshot,2011-03-01,"2008-12-03 11:11:55",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/hepatitis-c-an-australian-snapshot
3578,26,"Liver function testing",liver-function-testing,2010-12-01,"2008-12-03 11:11:55",1,tests-investigations,http://www.mydr.com.au/tests-investigations/liver-function-testing
3579,26,"Hepatitis C: liver biopsy / fibroscan",hepatitis-c-liver-biopsy-fibroscan,2010-12-01,"2008-12-03 11:11:56",1,tests-investigations,http://www.mydr.com.au/tests-investigations/hepatitis-c-liver-biopsy-fibroscan
3580,12,"Hepatitis C and sexual transmission",hepatitis-c-and-sexual-transmission,2011-03-01,"2008-12-03 11:11:56",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/hepatitis-c-and-sexual-transmission
3581,12,"Hepatitis C antibodies and antibody testing",hepatitis-c-antibodies-and-antibody-testing,2010-12-01,"2008-12-03 11:11:56",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/hepatitis-c-antibodies-and-antibody-testing
3582,12,"Hepatitis C and staying healthy",hepatitis-c-and-staying-healthy,2012-05-01,"2008-12-03 11:11:56",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/hepatitis-c-and-staying-healthy
3583,26,"PCR status and Hepatitis C transmission",pcr-status-and-hepatitis-c-transmission,2010-12-01,"2008-12-03 11:11:56",1,tests-investigations,http://www.mydr.com.au/tests-investigations/pcr-status-and-hepatitis-c-transmission
3592,18,"Depression: is it affecting someone you know?",depression-is-it-affecting-someone-you-know,2013-02-13,"2008-12-03 11:11:56",1,mental-health,http://www.mydr.com.au/mental-health/depression-is-it-affecting-someone-you-know
3598,6,"Baby's development in the womb",baby-s-development-in-the-womb,2015-12-09,"2008-12-03 11:11:56",1,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/baby-s-development-in-the-womb
3609,14,"Daily oats improve high blood pressure",daily-oats-improve-high-blood-pressure,2002-04-26,"2008-12-03 11:11:56",1,heart-stroke,http://www.mydr.com.au/heart-stroke/daily-oats-improve-high-blood-pressure
3611,25,"Rest may not be best for sciatica",rest-may-not-be-best-for-sciatica,2002-04-26,"2008-12-03 11:11:56",1,sports-fitness,http://www.mydr.com.au/sports-fitness/rest-may-not-be-best-for-sciatica
3614,6,"Childbirth: elective Caesarean",childbirth-elective-caesarean,2002-04-30,"2008-12-03 11:11:56",1,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/childbirth-elective-caesarean
3615,6,"Childbirth: drug-free home birth",childbirth-drug-free-home-birth,2002-04-30,"2008-12-03 11:11:56",1,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/childbirth-drug-free-home-birth
3617,6,"Baby's health: the Apgar score",baby-s-health-the-apgar-score,2015-10-01,"2008-12-03 11:11:56",1,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/baby-s-health-the-apgar-score
3619,20,Epidurals,epidurals,2009-07-03,"2008-12-03 11:11:56",1,pain,http://www.mydr.com.au/pain/epidurals
3627,28,"Urinary incontinence: tips",urinary-incontinence-tips,2015-09-04,"2008-12-03 11:11:56",1,womens-health,http://www.mydr.com.au/womens-health/urinary-incontinence-tips
3628,28,"Urinary incontinence explained",urinary-incontinence-explained,2009-12-09,"2008-12-03 11:11:56",1,womens-health,http://www.mydr.com.au/womens-health/urinary-incontinence-explained
3634,21,Bronchitis,bronchitis,2009-05-29,"2008-12-03 11:11:56",1,respiratory-health,http://www.mydr.com.au/respiratory-health/bronchitis
3635,21,"Chronic obstructive pulmonary disease: COPD",chronic-obstructive-pulmonary-disease-copd,2009-07-29,"2008-12-03 11:11:56",1,respiratory-health,http://www.mydr.com.au/respiratory-health/chronic-obstructive-pulmonary-disease-copd
3636,21,"COPD: treatment and management",copd-treatment-and-management,2009-04-01,"2008-12-03 11:11:56",1,respiratory-health,http://www.mydr.com.au/respiratory-health/copd-treatment-and-management
3637,21,Emphysema,emphysema,2009-07-29,"2008-12-03 11:11:56",1,respiratory-health,http://www.mydr.com.au/respiratory-health/emphysema
3639,21,"Pleurisy: what you need to know",pleurisy-what-you-need-to-know,2015-10-29,"2008-12-03 11:11:56",1,respiratory-health,http://www.mydr.com.au/respiratory-health/pleurisy-what-you-need-to-know
3642,21,"Pneumonia: diagnosis and treatment",pneumonia-diagnosis-and-treatment,2015-11-20,"2008-12-03 11:11:56",1,respiratory-health,http://www.mydr.com.au/respiratory-health/pneumonia-diagnosis-and-treatment
3645,21,"Pneumonia symptoms",pneumonia-symptoms,2015-11-20,"2008-12-03 11:11:56",1,respiratory-health,http://www.mydr.com.au/respiratory-health/pneumonia-symptoms
3652,19,"Metabolic syndrome: one man's story",metabolic-syndrome-one-man-s-story,2002-05-23,"2008-12-03 11:11:56",1,nutrition-weight,http://www.mydr.com.au/nutrition-weight/metabolic-syndrome-one-man-s-story
3674,23,"Male reproductive system",male-reproductive-system,2015-08-03,"2008-12-03 11:11:56",1,sexual-health,http://www.mydr.com.au/sexual-health/male-reproductive-system
3675,9,"Diabetes drug glimepiride (amaryl) lacks weight gain side effect",diabetes-drug-glimepiride-amaryl-lacks-weight-gain-side-effect,2002-06-18,"2008-12-03 11:11:56",1,diabetes,http://www.mydr.com.au/diabetes/diabetes-drug-glimepiride-amaryl-lacks-weight-gain-side-effect
3681,23,"Ejaculation: how it works",ejaculation-how-it-works,2013-10-08,"2008-12-03 11:11:56",1,sexual-health,http://www.mydr.com.au/sexual-health/ejaculation-how-it-works
3682,23,"Erectile dysfunction: visiting your doctor",erectile-dysfunction-visiting-your-doctor,2014-01-08,"2008-12-03 11:11:56",1,sexual-health,http://www.mydr.com.au/sexual-health/erectile-dysfunction-visiting-your-doctor
3683,23,"Erectile dysfunction: medicines that may cause it",erectile-dysfunction-medicines-that-may-cause-it,2014-01-08,"2008-12-03 11:11:56",1,sexual-health,http://www.mydr.com.au/sexual-health/erectile-dysfunction-medicines-that-may-cause-it
3684,23,"Erection: how it works",erection-how-it-works,2015-12-01,"2008-12-03 11:11:56",1,sexual-health,http://www.mydr.com.au/sexual-health/erection-how-it-works
3690,2,"Alcohol: are you drinking too much?",alcohol-are-you-drinking-too-much,2013-05-01,"2008-12-03 11:11:56",1,addictions,http://www.mydr.com.au/addictions/alcohol-are-you-drinking-too-much
3697,23,Priapism,priapism,2009-12-16,"2008-12-03 11:11:56",1,sexual-health,http://www.mydr.com.au/sexual-health/priapism
3698,23,"Premature ejaculation",premature-ejaculation,2014-05-27,"2008-12-03 11:11:56",1,sexual-health,http://www.mydr.com.au/sexual-health/premature-ejaculation
3699,23,"Retarded ejaculation",retarded-ejaculation,2009-12-02,"2008-12-03 11:11:56",1,sexual-health,http://www.mydr.com.au/sexual-health/retarded-ejaculation
3700,23,"Peyronie's disease",peyronie-s-disease,2009-12-16,"2008-12-03 11:11:56",1,sexual-health,http://www.mydr.com.au/sexual-health/peyronie-s-disease
3701,23,"Impotence causes",impotence-causes,2009-08-05,"2008-12-03 11:11:56",1,sexual-health,http://www.mydr.com.au/sexual-health/impotence-causes
3710,21,"Lungs and breathing",lungs-and-breathing,2015-11-30,"2008-12-03 11:11:57",1,respiratory-health,http://www.mydr.com.au/respiratory-health/lungs-and-breathing
3711,17,"Vasectomy: frequently asked questions",vasectomy-frequently-asked-questions,2009-11-09,"2008-12-03 11:11:57",1,mens-health,http://www.mydr.com.au/mens-health/vasectomy-frequently-asked-questions
3716,12,"Gallbladder and the biliary tract",gallbladder-and-the-biliary-tract,2015-08-05,"2008-12-03 11:11:57",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/gallbladder-and-the-biliary-tract
3717,12,"Stomach and duodenum",stomach-and-duodenum,2015-08-05,"2008-12-03 11:11:57",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/stomach-and-duodenum
3718,24,"Skin biology and structure",skin-biology-and-structure,2015-07-20,"2008-12-03 11:11:57",1,skin-hair,http://www.mydr.com.au/skin-hair/skin-biology-and-structure
3722,14,"Coronary arteries",coronary-arteries,2012-12-21,"2008-12-03 11:11:57",1,heart-stroke,http://www.mydr.com.au/heart-stroke/coronary-arteries
3724,25,"Joint: synovial",joint-synovial,2012-10-31,"2008-12-03 11:11:57",1,sports-fitness,http://www.mydr.com.au/sports-fitness/joint-synovial
3725,25,"Knee ligaments",knee-ligaments,2014-05-18,"2008-12-03 11:11:57",1,sports-fitness,http://www.mydr.com.au/sports-fitness/knee-ligaments
3726,11,"Spinal cord",spinal-cord,2013-08-05,"2008-12-03 11:11:57",1,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/spinal-cord
3728,11,"Tooth anatomy",tooth-anatomy,2015-07-20,"2008-12-03 11:11:57",1,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/tooth-anatomy
3729,22,"Osteoporosis: lowering risk",osteoporosis-lowering-risk,2009-11-09,"2008-12-03 11:11:57",1,seniors-health,http://www.mydr.com.au/seniors-health/osteoporosis-lowering-risk
3730,22,"Osteoporosis: 29-year old Nicola's story",osteoporosis-29-year-old-nicolas-story,2002-07-31,"2008-12-03 11:11:57",1,seniors-health,http://www.mydr.com.au/seniors-health/osteoporosis-29-year-old-nicolas-story
3731,19,"Calcium-boosting ideas for your diet",calcium-boosting-ideas-for-your-diet,2015-08-07,"2008-12-03 11:11:57",1,nutrition-weight,http://www.mydr.com.au/nutrition-weight/calcium-boosting-ideas-for-your-diet
3732,25,"Exercise to prevent osteoporosis",exercise-to-prevent-osteoporosis,2010-01-17,"2008-12-03 11:11:57",1,sports-fitness,http://www.mydr.com.au/sports-fitness/exercise-to-prevent-osteoporosis
3738,24,"Tea tree oil treats athlete's foot",tea-tree-oil-treats-athlete-s-foot,2002-08-02,"2008-12-03 11:11:57",1,skin-hair,http://www.mydr.com.au/skin-hair/tea-tree-oil-treats-athlete-s-foot
